SITE_ID,VISIT_NO,UID,DATE_COL,AREA_HA,DSGN12,ELEVATION,EPA_REG,EVALSTAT,HUC2,HUC8,LAKE_ORIGIN,LAKE_ORIGIN12,LAT_DD83,LON_DD83,PERIM_KM,SITEID_07,ST_SITEID,STATUS,ECO_LEV_3,ECO_LEV_3_2015,ECO_LEV_4,ECO_LEV_4_2015,XCOORD,YCOORD
NLA12_UT-267,,,,146.0914334,Included,1310.49,Region_8,Nontarget-Other,16,16020306,UNCERTAIN,UNCERTAIN,39.86325874,-113.3856332,12.61737503,,NLA12_UT-267,Non_Target,13,13,13g,13g,-1465812.696,399324.5207
NLA12_UT-268,,,,51.41265054,Included,1399.73,Region_8,Nontarget-TooShallow,16,16020309,MAN_MADE,RESERVOIR,41.80760578,-112.4617081,5.274224854,,NLA12_UT-268,Lake_Shallow,13,13,13c,13c,-1351190.451,599922.5606
NLA12_UT-269,,,,1.708957242,Included,1967.63,Region_8,Nontarget-TooSmall,14,14060003,,,40.38370457,-110.2684724,0.525421761,,NLA12_UT-269,Unknown,20,20,20g,20g,-1196474.174,413169.3747
NLA12_UT-270,,,,5.441623987,Included,3306.92,Region_8,AccessDenied,14,14060003,NATURAL,NATURAL,40.73423554,-110.7518397,1.125196547,,NLA12_UT-270,Target_Denied,19,19,19a,19a,-1230615.674,458148.3016
NLA12_UT-271,,,,2.532528484,Included,1283.72,Region_8,Nontarget-TooSmall,16,16020102,,,40.98058509,-111.9399713,0.795402134,,NLA12_UT-271,Unknown,13,13,13a,13a,-1324229.242,501348.6414
NLA12_UT-272,,,,96.80148668,Included,1284.47,Region_8,Nontarget-TooShallow,16,16020309,NATURAL,NATURAL_ENH,41.69614997,-112.9611005,6.769064375,,NLA12_UT-272,Lake_Shallow,13,13,13g,13g,-1393965.346,594856.4399
NLA12_UT-273,,,,15.51526934,Included,3384.63,Region_8,AccessDenied,14,14060003,NATURAL,NATURAL,40.71563495,-110.36517,1.909907048,,NLA12_UT-273,Target_Denied,19,19,19a,19a,-1198922.339,451146.8305
NLA12_UT-274,,,,4.650903896,Included,1901.52,Region_8,Nontarget-TooSmall,16,16010101,,,41.67686771,-111.127025,1.309436414,,NLA12_UT-274,Unknown,18,18,18c,18c,-1244925.553,567264.1204
NLA12_UT-275,,,,127.5598653,Included,1281.37,Region_8,Nontarget-TooShallow,16,16020102,NATURAL,NATURAL_ENH,41.12018775,-112.1512216,6.486668326,,NLA12_UT-275,Lake_Shallow,13,13,13a,13a,-1338967.092,519717.5905
NLA12_UT-276,,,,2.74783517,Included,1862.94,Region_8,Nontarget-TooSmall,14,14060009,,,39.09931185,-111.1786642,0.739082835,,NLA12_UT-276,Unknown,20,20,20b,20b,-1295057.366,282898.3049
NLA12_UT-277,,,,2.706915744,Included,3250.16,Region_8,Nontarget-TooSmall,14,14040106,,,40.8048778,-109.9405518,0.608022157,,NLA12_UT-277,Unknown,19,19,19b,19b,-1162281.137,455755.8935
NLA12_UT-278,,,,5.797604206,Included,1464.69,Region_8,Nontarget-TooSmall,16,16020204,,,40.46916771,-111.9601135,1.110435009,,NLA12_UT-278,Unknown,13,13,13f,13f,-1335460.966,445158.0067
NLA12_UT-279,,,,7.724407383,Included,1359.53,Region_8,Nontarget-TooSmall,16,16010202,,,41.88194493,-111.8503473,1.853983699,,NLA12_UT-279,Unknown,13,13,13i,13i,-1300103.959,599591.8533
NLA12_UT-280,,,,2681.653954,Included,1394.8,Region_8,Nontarget-MapError,16,16030005,,,39.15324917,-112.6623129,51.11683968,,NLA12_UT-280,Not_Lake,13,13,13g,13g,-1419347.937,310048.0772
NLA12_UT-281,,,,1.195970789,Included,1565.81,Region_8,AccessDenied,14,14060005,NATURAL,NATURAL,40.14299392,-110.0360571,0.472563959,,NLA12_UT-281,Target_Denied,20,20,20f,20f,-1181096.708,383593.4537
NLA12_UT-282,,,,14.49725168,Included,3043.53,Region_8,AccessDenied,14,14060003,NATURAL,NATURAL,40.65534266,-110.8014893,1.67689749,,NLA12_UT-282,Target_Denied,19,19,19b,19b,-1236094.675,450063.2537
NLA12_UT-283,,,,106.4499906,Included,1311.91,Region_8,Nontarget-TooShallow,16,16020306,NATURAL,NATURAL_ENH,39.85220834,-113.3751039,11.75315692,NLA06608-1021,NLA12_UT-283,Lake_Shallow,13,13,13g,13g,-1465160.007,397944.5624
NLA12_UT-284,,,,42.58987341,Included,1295.6,Region_8,Nontarget-MapError,16,16010204,,,41.6358465,-112.2734695,2.591872522,,NLA12_UT-284,Not_Lake,13,13,13g,13g,-1339166.949,578322.9996
NLA12_UT-285,,,,2.981431901,Included,3103.47,Region_8,AccessDenied,14,14060003,NATURAL,NATURAL,40.69890247,-110.2216459,0.677277344,,NLA12_UT-285,Target_Denied,19,19,19b,19b,-1187313.178,447492.0565
NLA12_UT-286,,,,2.476273791,Included,3178.47,Region_8,Nontarget-TooSmall,16,16010101,,,40.86082984,-110.7127664,0.601141208,,NLA12_UT-286,Unknown,19,19,19a,19a,-1225196.088,471650.9261
NLA12_UT-287,,,,25.36198311,Included,1282.93,Region_8,Nontarget-TooShallow,16,16020204,NATURAL,NATURAL_ENH,40.88322495,-111.9581239,4.572797679,,NLA12_UT-287,Lake_Shallow,13,13,13g,13g,-1327545.244,490852.6904
NLA12_UT-288,,,,1.436506972,Included,811.61,Region_8,Nontarget-TooSmall,15,15010008,,,37.09996,-113.5522237,0.456983184,,NLA12_UT-288,Unknown,14,14,14a,14a,-1536574.322,97474.66851
NLA12_UT-289,,,,67.14961788,Included,3444.46,Region_8,Nontarget-TooSmall,14,14040107,,,40.78808658,-110.4768306,5.357979202,,NLA12_UT-289,Unknown,19,19,19a,19a,-1206938.357,460581.2392
NLA12_UT-290,1,8447,9/7/2012,12.12835629,Included,1652.82,Region_8,TargetSampleable,14,14040106,NATURAL,NATURAL_ENH,40.8739496,-109.1483089,1.483442162,,NLA12_UT-290,Target_Sampled,18,18,18a,18a,-1095596.628,454001.3118
NLA12_UT-291,,,,176.9961445,Included,1281.13,Region_8,Nontarget-TooShallow,16,16020102,NATURAL,NATURAL_ENH,41.34906434,-112.1777283,6.631397464,,NLA12_UT-291,Lake_Shallow,13,13,13g,13g,-1336802.473,545343.9931
NLA12_UT-292,,,,5.259973992,Included,1604.81,Region_8,Nontarget-TooSmall,16,16030003,,,38.75009398,-112.0249002,1.715140184,,NLA12_UT-292,Unknown,13,13,13c,13c,-1373160.663,256162.537
NLA12_UT-293,,,,2.378700491,Included,3145.14,Region_8,Nontarget-TooSmall,14,14040106,,,40.83988996,-110.016251,0.606434098,,NLA12_UT-293,Unknown,19,19,19b,19b,-1167970.583,460562.6372
NLA12_UT-294,1,7225,7/17/2012,35.07400135,Included,1677.52,Region_8,TargetSampleable,16,16020204,MAN_MADE,RESERVOIR,40.75243409,-111.7195606,4.490044195,,NLA12_UT-294,Target_Sampled,19,19,19f,19f,-1310293.846,473097.482
NLA12_UT-295,,,,4.427285214,Included,1283.73,Region_8,Nontarget-TooSmall,16,16010204,,,41.539971,-112.1295076,1.348047708,,NLA12_UT-295,Unknown,13,13,13g,13g,-1329246.976,565727.6778
NLA12_UT-296,,,,2.945540144,Included,2689.35,Region_8,Nontarget-TooSmall,16,16030007,,,38.23456201,-112.4801523,0.855752031,,NLA12_UT-296,Unknown,19,19,19e,19e,-1421754.967,205915.6808
NLA12_UT-298,,,,4.689588468,Included,1893.59,Region_8,Nontarget-TooSmall,14,14070007,,,37.62115133,-112.0685565,0.890364041,,NLA12_UT-298,Unknown,20,20,20c,20c,-1398159.181,132062.9835
NLA12_UT-299,,,,7.314679097,Included,1663.25,Region_8,Nontarget-TooSmall,16,16030004,,,39.37114522,-111.6097341,1.141479628,,NLA12_UT-299,Unknown,19,19,19g,19g,-1326528.131,318911.5719
NLA12_UT-300,,,,1.682312817,Included,3311.47,Region_8,Nontarget-TooSmall,14,14070005,,,38.08316223,-111.5093952,0.506937413,,NLA12_UT-300,Unknown,19,19,19e,19e,-1341532.654,175072.1146
NLA12_UT-301,,,,3.181669965,Included,1942.55,Region_8,Nontarget-TooSmall,16,16020101,,,40.70807105,-111.3085315,0.725738754,,NLA12_UT-301,Unknown,19,19,19g,19g,-1277130.577,462599.5356
NLA12_UT-302,,,,2.338061789,Included,1352.25,Region_8,Nontarget-TooSmall,16,16010202,,,41.91940698,-111.9071732,0.672115752,,NLA12_UT-302,Unknown,13,13,13i,13i,-1304023.242,604503.1454
NLA12_UT-303,,,,5.728075674,Included,3388.94,Region_8,AccessDenied,14,14060003,NATURAL,NATURAL,40.70633093,-110.6363131,1.067084773,,NLA12_UT-303,Target_Denied,19,19,19a,19a,-1221534.365,453569.8524
NLA12_UT-306,,,,24.55360336,Included,1284.96,Region_8,AccessDenied,16,16020102,NATURAL,NATURAL,41.25568725,-112.1288027,7.042231223,,NLA12_UT-306,Target_Denied,13,13,13f,13f,-1334564.151,534353.9513
NLA12_UT-307,,,,4.071435327,Included,3213.41,Region_8,Nontarget-TooSmall,14,14040106,,,40.82079255,-110.0125895,0.811047364,,NLA12_UT-307,Unknown,19,19,19a,19a,-1167981.893,458402.1526
NLA12_UT-308,,,,3.545870908,Included,1346.48,Region_8,Nontarget-TooSmall,16,16010202,,,41.85420773,-111.8925876,1.16966976,,NLA12_UT-308,Unknown,13,13,13i,13i,-1304052.892,597110.5561
NLA12_UT-309,,,,14.73335259,Included,1465.35,Region_8,AccessDenied,14,14060003,MAN_MADE,MAN_MADE,40.18844135,-109.7303679,2.269283025,,NLA12_UT-309,Target_Denied,20,20,20f,20f,-1154821.926,384874.0948
NLA12_UT-310,,,,41.04846726,Included,1290.87,Region_8,Nontarget-Ephemeral,16,16020308,,,40.89951702,-113.1796521,2.637116989,,NLA12_UT-310,Non_Target,13,13,13b,13b,-1427765.943,510357.7282
NLA12_UT-311,,,,7.818926988,Included,3193.56,Region_8,Nontarget-TooSmall,14,14060003,,,40.73143113,-110.0929592,1.179312092,,NLA12_UT-311,Unknown,19,19,19b,19b,-1176110.542,449494.6792
NLA12_UT-313,,,,1.928111154,Included,1402.3,Region_8,Nontarget-TooSmall,16,16020201,,,40.37376511,-111.7807871,0.671452697,,NLA12_UT-313,Unknown,13,13,13f,13f,-1322361.313,432111.9925
NLA12_UT-314,,,,18.1826299,Included,1670.94,Region_8,Nontarget-MapError,16,16030006,,,37.73701635,-113.2202881,1.745543038,,NLA12_UT-314,Not_Lake,13,13,13d,13d,-1494971.662,162381.6935
NLA12_UT-317,,,,1.99988074,Included,1292.84,Region_8,Nontarget-TooSmall,16,16020204,,,40.71601828,-112.0436454,0.61017009,,NLA12_UT-317,Unknown,13,13,13b,13b,-1337738.498,473591.0379
NLA12_UT-318,,,,22.79612228,Included,1357.47,Region_8,Nontarget-NoRecAquatUse,16,16010203,,,41.66101246,-111.9144171,3.519643878,NLA06608-1986,NLA12_UT-318,Lake_Special_Purpose,13,13,13i,13i,-1309430.482,576095.4978
NLA12_UT-319,,,,4.821922609,Included,2524.44,Region_8,Nontarget-TooSmall,16,16010101,,,40.94984895,-110.8644529,1.061963474,,NLA12_UT-319,Unknown,19,19,19c,19c,-1236172.177,483463.3902
NLA12_UT-320,,,,2.521775241,Included,3192.29,Region_8,AccessDenied,14,14060003,NATURAL,NATURAL,40.72546569,-110.7340937,0.711267535,,NLA12_UT-320,Target_Denied,19,19,19b,19b,-1229298.842,456948.2223
NLA12_UT-321,,,,7.483162993,Included,1393.87,Region_8,Nontarget-TooSmall,16,16020102,,,41.07149189,-111.9352046,1.405260966,,NLA12_UT-321,Unknown,13,13,13f,13f,-1322138.136,511318.4301
NLA12_UT-322,,,,9.646231696,Included,1282.97,Region_8,Nontarget-TooSmall,16,16010204,,,41.52691313,-112.2278911,1.781164312,,NLA12_UT-322,Unknown,13,13,13g,13g,-1337524.477,565667.7696
NLA12_UT-323,,,,4.020548133,Included,3751.46,Region_8,AccessDenied,14,14060003,,,40.76577336,-110.3686247,0.805921861,,NLA12_UT-323,Target_Denied,19,19,19a,19a,-1198362.693,456741.6783
NLA12_UT-324,1,8360,9/4/2012,39.42804792,Included,3043.48,Region_8,TargetSampleable,16,16020203,MAN_MADE,RESERVOIR,40.67460225,-110.9706993,2.721133747,,NLA12_UT-324,Target_Sampled,19,19,19b,19b,-1249770.825,454407.0512
NLA12_UT-325,1,8390,9/5/2012,266.0559395,Included,1738.93,Region_8,TargetSampleable,16,16020102,MAN_MADE,RESERVOIR,40.9060993,-111.5911941,16.67017239,,NLA12_UT-325,Target_Sampled,19,19,19f,19f,-1296879.878,488312.4823
NLA12_UT-327,,,,4.089931725,Included,3346.91,Region_8,AccessDenied,14,14060003,,,40.75881732,-110.2618666,0.82771521,,NLA12_UT-327,Target_Denied,19,19,19b,19b,-1189642.588,454630.1451
NLA12_UT-328,,,,1.894126429,Included,1509.56,Region_8,Nontarget-TooSmall,14,14060001,,,40.49607746,-109.1734665,0.811409417,,NLA12_UT-328,Unknown,20,20,20c,20c,-1103527.361,412375.6711
NLA12_UT-329,,,,24.30832137,Included,1281.13,Region_8,Nontarget-TooShallow,16,16020102,,,41.30382663,-112.2061474,2.453599962,,NLA12_UT-329,Lake_Shallow,13,13,13a,13g,-1339987.406,540753.5647
NLA12_UT-330,,,,4.519430485,Included,2506.97,Region_8,Nontarget-TooSmall,14,14070002,,,38.54647859,-111.4565915,1.13389362,,NLA12_UT-330,Unknown,20,20,20c,20c,-1328596.528,225573.8643
NLA12_UT-332,1,8536,9/5/2012,16.59079495,Included,3040.16,Region_8,Nontarget-NotLake,14,14060002,MAN_MADE,RESERVOIR,40.77337562,-109.7692091,1.940234754,,NLA12_UT-332,Not_Lake,19,19,19b,19b,-1148605.707,450182.0775
NLA12_UT-334,,,,2.83432331,Included,1285.03,Region_8,Nontarget-TooSmall,16,16010204,,,41.52809536,-112.1420564,0.820837567,,NLA12_UT-334,Unknown,13,13,13g,13g,-1330495.849,564593.2822
NLA12_UT-336,,,,4.43812561,Included,3211.23,Region_8,AccessDenied,14,14060003,,,40.63284955,-110.5921749,0.81050752,,NLA12_UT-336,Target_Denied,19,19,19b,19b,-1219138.424,444870.1233
NLA12_UT-337,,,,17.82541776,Included,1283.18,Region_8,Nontarget-TooShallow,16,16020204,,,40.85116081,-112.0023665,3.851315321,,NLA12_UT-337,Lake_Shallow,13,13,13g,13g,-1331792.736,487931.6384
NLA12_UT-338,,,,20.86587341,Included,1289.72,Region_8,Nontarget-TooShallow,16,16010204,,,41.62721344,-112.2998005,2.750961258,,NLA12_UT-338,Lake_Shallow,13,13,13g,13g,-1341477.379,577742.4072
NLA12_UT-339,,,,10.34772336,Included,3519.03,Region_8,AccessDenied,14,14060003,,,40.73387291,-110.3239524,1.333884377,,NLA12_UT-339,Target_Denied,19,19,19a,19a,-1195201.727,452647.0278
NLA12_UT-340,,,,4.26683906,Included,2829.52,Region_8,Nontarget-TooSmall,14,14040107,,,40.93530225,-110.6144537,1.10494968,,NLA12_UT-340,Unknown,19,19,19c,19c,-1215796.579,478628.8769
NLA12_UT-341,,,,3.099322998,Included,1284.17,Region_8,Nontarget-TooSmall,16,16020102,,,41.3186099,-112.1041451,0.708920013,,NLA12_UT-341,Unknown,13,13,13g,13g,-1331355.507,540950.9803
NLA12_UT-342,,,,1.848165325,Included,1802.86,Region_8,Nontarget-TooSmall,16,16030001,,,38.32637404,-112.1891898,0.710699339,,NLA12_UT-342,Unknown,19,19,19g,19g,-1395154.314,211742.6354
NLA12_UT-343,1,8508,9/11/2012,69.39431051,Included,2803.81,Region_8,TargetSampleable,14,14040106,NATURAL,NATURAL,40.9225409,-110.1185889,3.570104763,,NLA12_UT-343,Target_Sampled,19,19,19c,19c,-1175065.765,470978.6091
NLA12_UT-344,,,,13.20888138,Included,1311.22,Region_8,Nontarget-MapError,16,16020306,,,39.81070147,-113.3611661,1.977074202,,NLA12_UT-344,Not_Lake,13,13,13a,13a,-1464842.767,393156.101
NLA12_UT-345,,,,8.886473951,Included,1283.16,Region_8,Nontarget-TooSmall,16,16010204,,,41.46797403,-112.2346345,1.167790488,,NLA12_UT-345,Unknown,13,13,13g,13g,-1339196.301,559262.0568
NLA12_UT-346,,,,3.55892072,Included,2991.19,Region_8,Nontarget-TooSmall,16,16030002,,,38.05385906,-111.7676986,0.704218885,,NLA12_UT-346,Unknown,19,19,19e,19e,-1364214.147,175509.2314
NLA12_UT-347,,,,4.217628503,Included,1916.07,Region_8,Nontarget-TooSmall,14,14060009,,,39.37720913,-111.0642661,0.928769692,,NLA12_UT-347,Unknown,20,20,20c,20c,-1280462.56,312100.5709
NLA12_UT-348,,,,26.80010306,Included,2443.05,Region_8,AccessDenied,14,14060003,MAN_MADE,MAN_MADE,40.55953596,-110.1287522,3.188388736,,NLA12_UT-348,Target_Denied,20,20,20g,20g,-1181927.426,430897.6568
NLA12_UT-350,,,,13.87116022,Included,1283.86,Region_8,Nontarget-TooShallow,16,16020310,,,41.48531791,-112.2179498,1.842070913,,NLA12_UT-350,Lake_Shallow,13,13,13g,13g,-1337503.695,560940.0835
NLA12_UT-351,,,,2.020673382,Included,1684.82,Region_8,Nontarget-TooSmall,14,14060003,,,40.24458716,-110.2521186,0.586206241,,NLA12_UT-351,Unknown,20,20,20f,20f,-1197441.676,397553.5187
NLA12_UT-352,,,,6.775623122,Included,3193.52,Region_8,AccessDenied,14,14060003,NATURAL,NATURAL,40.58324801,-110.7914465,1.227643283,,NLA12_UT-352,Target_Denied,19,19,19a,19a,-1236514.543,441955.2516
NLA12_UT-353,,,,17.51917905,Included,1284.91,Region_8,Nontarget-TooShallow,16,16020204,,,40.81207997,-112.0197248,2.626698543,,NLA12_UT-353,Lake_Shallow,13,13,13g,13g,-1333957.948,483860.448
NLA12_UT-354,,,,6.986642616,Included,1358.64,Region_8,Nontarget-TooSmall,16,16010202,,,41.93073375,-111.8893459,1.644237056,,NLA12_UT-354,Unknown,13,13,13i,13i,-1302364.582,605508.1388
NLA12_UT-355,,,,3.839387979,Included,3251.26,Region_8,Nontarget-TooSmall,14,14040106,,,40.8464844,-110.3936148,0.861971513,,NLA12_UT-355,Unknown,19,19,19b,19b,-1199067.159,465992.4989
NLA12_UT-356,,,,1.513766504,Included,2679.91,Region_8,AccessDenied,14,14060004,NATURAL,NATURAL,40.38924116,-111.0908199,0.481764994,,NLA12_UT-356,Target_Denied,19,19,19d,19d,-1264768.97,424431.1838
NLA12_UT-358,,,,3.746200059,Included,2424.9,Region_8,Nontarget-TooSmall,14,14070002,,,38.90686212,-111.4721419,1.007515661,,NLA12_UT-358,Unknown,19,19,19d,19d,-1323373.953,265651.0318
NLA12_UT-359,1,8509,9/12/2012,42.4906927,Included,1632.53,Region_8,TargetSampleable,14,14060003,MAN_MADE,RESERVOIR,40.35063701,-109.941191,4.54496977,,NLA12_UT-359,Target_Sampled,20,20,20f,20f,-1169771.158,405431.2095
NLA12_UT-360,,,,10.17736694,Included,1304.3,Region_8,Nontarget-Ephemeral,16,16020306,,,39.91652412,-113.3843993,1.354080962,,NLA12_UT-360,Non_Target,13,13,13a,13a,-1464624.091,405174.4122
NLA12_UT-361,,,,437.1211628,Included,1293.81,Region_8,Nontarget-MapError,16,16020306,,,40.69148398,-113.2765961,14.13807224,,NLA12_UT-361,Not_Lake,13,13,13a,13a,-1439946.231,488904.2186
NLA12_UT-362,,,,1.522419772,Included,1216.31,Region_8,Nontarget-TooSmall,14,14070006,,,37.10198061,-111.6742632,0.468999987,,NLA12_UT-362,Unknown,20,20,20d,20d,-1373719.083,68941.41289
NLA12_UT-363,,,,8.892064405,Included,2060.02,Region_8,Nontarget-TooSmall,14,14080203,,,37.87854758,-109.0520204,1.666474025,,NLA12_UT-363,Unknown,20,20,20a,20a,-1133579.814,120392.407
NLA12_UT-365,,,,3.903950387,Included,1372.45,Region_8,Nontarget-TooSmall,16,16020201,,,40.27828995,-111.7424783,1.038436401,,NLA12_UT-365,Unknown,13,13,13f,13f,-1320944.348,421030.1977
NLA12_UT-366,,,,22.86768486,Included,1283.36,Region_8,Nontarget-TooShallow,16,16020310,,,41.48365795,-112.245072,2.073708564,,NLA12_UT-366,Lake_Shallow,13,13,13g,13g,-1339750.276,561139.0369
NLA12_UT-367,,,,11.87319991,Included,1428.22,Region_8,AccessDenied,14,14060005,,,40.02698432,-109.7815035,1.967135506,,NLA12_UT-367,Target_Denied,20,20,20f,20f,-1161706.806,367596.7871
NLA12_UT-368,,,,3.577158405,Included,2997.5,Region_8,Nontarget-TooSmall,16,16020203,,,40.66656529,-110.9562843,0.999516882,,NLA12_UT-368,Unknown,19,19,19c,19c,-1248718.484,453328.541
NLA12_UT-369,,,,32.03289259,Included,1282.58,Region_8,Nontarget-MapError,16,16020204,,,40.8793844,-112.0282993,3.042403314,,NLA12_UT-369,Not_Lake,13,13,13g,13g,-1333399.952,491411.1466
NLA12_UT-370,,,,4.117772724,Included,1282.67,Region_8,Nontarget-TooSmall,16,16020309,,,41.67838352,-112.9378668,0.757480177,,NLA12_UT-370,Unknown,13,13,13g,13g,-1392428.607,592559.2745
NLA12_UT-371,,,,24.55930563,Included,3248.43,Region_8,AccessDenied,14,14060003,NATURAL,NATURAL,40.76590699,-110.0988504,2.611945904,,NLA12_UT-371,Target_Denied,19,19,19b,19b,-1176027.848,453386.3376
NLA12_UT-374,1,8321,8/30/2012,151.3345341,Included,1894.31,Region_8,TargetSampleable,14,14060009,MAN_MADE,RESERVOIR,39.10008113,-111.2003351,9.437130079,,NLA12_UT-374,Target_Sampled,20,20,20c,20c,-1296876.833,283278.9526
NLA12_UT-375,,,,2.414961741,Included,3286.65,Region_8,AccessDenied,14,14060003,NATURAL,NATURAL,40.69486519,-109.9631109,0.699828735,,NLA12_UT-375,Target_Denied,19,19,19b,19b,-1165952.236,443843.8468
NLA12_UT-376,,,,153.8109611,Included,1459.08,Region_8,Nontarget-TooShallow,16,16030005,MAN_MADE,RESERVOIR,39.43764134,-112.3558826,19.97053129,,NLA12_UT-376,Lake_Shallow,13,13,13b,13b,-1388047.356,336915.5811
NLA12_UT-377,,,,3.273474412,Included,1345.23,Region_8,Nontarget-TooSmall,16,16010202,,,41.79693388,-111.9140071,0.748035464,,NLA12_UT-377,Unknown,13,13,13g,13g,-1306862.067,591086.2382
NLA12_UT-378,,,,4.88795374,Included,1630.67,Region_8,Nontarget-TooSmall,15,15010003,,,37.15807844,-112.5436316,1.375967305,,NLA12_UT-378,Unknown,20,20,20c,20c,-1448072.541,88044.47588
NLA12_UT-380,,,,99.54848063,Included,1398.79,Region_8,Nontarget-TooShallow,16,16030005,,,39.18276026,-112.5439616,6.678692001,NLA06608-4429,NLA12_UT-380,Lake_Shallow,13,13,13b,13b,-1408795.927,311544.2562
NLA12_UT-381,,,,2.227455036,Included,2093.85,Region_8,Nontarget-TooSmall,14,14040106,,,40.89214758,-109.4760466,0.614339271,,NLA12_UT-381,Unknown,19,19,19c,19c,-1122436.665,459843.8738
NLA12_UT-384,,,,10.13310536,Included,1286.19,Region_8,Nontarget-TooShallow,16,16010204,,,41.51869408,-112.0951378,2.138229015,,NLA12_UT-384,Lake_Shallow,13,13,13i,13i,-1326843.076,562900.2115
NLA12_UT-385,,,,5.371856697,Included,2873.94,Region_8,Nontarget-TooSmall,16,16010101,,,40.82772258,-110.9419093,0.949963545,,NLA12_UT-385,Unknown,19,19,19c,19c,-1244702.084,470966.0514
NLA12_UT-386,,,,12.80876738,Included,1281.45,Region_8,Nontarget-TooShallow,16,16020310,,,41.46499206,-112.3554705,2.063231719,NLA06608-2834,NLA12_UT-386,Lake_Shallow,13,13,13a,13a,-1349122.992,560642.3057
NLA12_UT-388,,,,11.65313471,Included,1281.39,Region_8,Nontarget-TooShallow,16,16020102,,,41.19409455,-112.1573555,1.629023331,,NLA12_UT-388,Lake_Shallow,13,13,13g,13g,-1338070.651,527959.2546
NLA12_UT-389,,,,7.404103635,Included,3250.46,Region_8,AccessDenied,14,14060003,NATURAL,NATURAL,40.80081565,-110.0099828,1.523932539,,NLA12_UT-389,Target_Denied,19,19,19a,19a,-1168094.816,456157.1619
NLA12_UT-390,,,,6.854771439,Included,1352.7,Region_8,Nontarget-TooSmall,16,16010203,,,41.73681985,-111.876971,2.254114237,NLA06608-3090,NLA12_UT-390,Unknown,13,13,13i,13i,-1304967.565,583944.8929
NLA12_UT-391,,,,3.169074514,Included,2226.28,Region_8,Nontarget-TooSmall,16,16020101,,,40.96454279,-111.3170639,0.69967555,,NLA12_UT-391,Unknown,19,19,19f,19f,-1273226.981,491063.7975
NLA12_UT-392,1,8777,9/26/2012,3220.730169,Included,1521.41,Region_8,TargetSampleable,16,16030003,MAN_MADE,RESERVOIR,39.36035119,-111.9637079,66.81251202,NLA06608-4537,NLA12_UT-392,Target_Sampled,13,13,13c,13c,-1356531.083,322715.3503
NLA12_UT-393,,,,2.880933395,Included,3362.41,Region_8,AccessDenied,14,14060003,NATURAL,NATURAL,40.70824879,-110.4821681,0.74315853,,NLA12_UT-393,Target_Denied,19,19,19b,19b,-1208737.223,451811.1695
NLA12_UT-394,,,,134.0859532,Included,1282.73,Region_8,Nontarget-TooShallow,16,16020204,,,40.88171784,-111.972943,5.367665789,,NLA12_UT-394,Lake_Shallow,13,13,13g,13g,-1328794.649,490893.4047
NLA12_UT-395,,,,7.543290495,Included,1305.68,Region_8,Nontarget-TooSmall,16,16020304,,,40.64797135,-112.2979892,2.777095132,,NLA12_UT-395,Unknown,13,13,13c,13c,-1360039.953,469689.8965
NLA12_UT-396,,,,18.32526901,Included,2414.75,Region_8,AccessDenied,15,15010008,MAN_MADE,RESERVOIR,37.39914099,-113.0466261,2.548157083,,NLA12_UT-396,Target_Denied,19,19,19e,19e,-1486814.084,122404.609
NLA12_UT-397,1,8765,9/25/2012,70.18197711,Included,2389.88,Region_8,TargetSampleable,16,16030002,MAN_MADE,RESERVOIR,37.59556184,-112.2546686,5.665048589,,NLA12_UT-397,Target_Sampled,19,19,19e,19e,-1414684.023,131990.7753
NLA12_UT-398,,,,101.5924116,Included,1390.98,Region_8,Nontarget-TooShallow,16,16030005,,,39.29438001,-112.7982453,7.864847866,,NLA12_UT-398,Lake_Shallow,13,13,13b,13b,-1428025.325,327657.5756
NLA12_UT-399,,,,6.200934799,Included,1285.73,Region_8,Nontarget-TooSmall,16,16010204,,,41.52615764,-112.120322,1.460371017,,NLA12_UT-399,Unknown,13,13,13g,13g,-1328758.245,564075.4396
NLA12_UT-400,1,8812,9/27/2012,11.46657216,Included,2048.02,Region_8,TargetSampleable,14,14060004,NATURAL,NATURAL_ENH,40.05768033,-110.627715,1.569730173,,NLA12_UT-400,Target_Sampled,20,20,20e,20e,-1231962.87,381654.9246
