VISIT_NO,EPA_REG,ECO3,ECO3_NAM,NUT_REG,NUTREG_NAME,ECO_NUTA,ECO3_X_ORIGIN,HUC2,HUC8,SITEID_07,LON_DD,LAT_DD,STATE,CNTYNAME,LAKE_ORIGIN,LakeArea,LakePerim,LakeDepth,LakeEleva,DATE,Silica,DOC,NTL,PTL,pH,Cond,Temp,Sol
1,Region_4,65,Southeastern Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW NATURAL,3,3110205,NLA06608-FL:99324403,-82.834414,30.211239,FL,SUWANNEE,NATURAL,8.664794486,1.128877618,5.6,50.67,8/4/2007,965,7540,801,24,6.7,51.7,26.3,5.636470588
1,Region_4,65,Southeastern Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW NATURAL,3,3110205,NLA06608-FL:99344895,-82.913722,30.247737,FL,SUWANNEE,NATURAL,28.2498557,2.559858304,1.6,34.81,8/6/2007,227,5490,1531,166,6.6,41.05,30.2,5.636470588
1,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,4,4050001,NLA06608-IN:646,-85.392434,41.56235,IN,LAGRANGE,NATURAL,37.48159837,3.447477988,25.3,273.54,7/31/2007,4647,4740,2089,4,7.57,489.1,11.3375,5.771503268
1,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,4,4090005,NLA06608-MI:7007,-84.056809,42.398646,MI,WASHTENAW,NATURAL,9.961267295,1.46027921,6.7,274.96,8/1/2007,8706,9030,828,9,8.24,349.5,20.9,5.748300654
1,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,PLNLOW NATURAL,7,7010106,NLA06608-MN:03-0029,-95.181199,47.062841,MN,BECKER,NATURAL,36.10558732,3.189990709,6.7,453.21,8/8/2007,7114,7990,779,9,8.43,185.1,23.271429,5.249150327
1,Region_5,46,Northern Glaciated Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW NATURAL,7,7020002,NLA06608-MN:06-0002,-96.135669,45.33182,MN,BIG STONE,NATURAL,780.2113195,31.37115508,3.2,330.31,9/6/2007,34586,17110,2475,271,8.65,968.2,23.52,5.499738562
1,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,PLNLOW NATURAL,7,7010102,NLA06608-MN:11-0102,-94.040807,46.928377,MN,CASS,NATURAL,140.0369332,8.140071255,13,408.63,8/11/2007,1136,9200,447,9,8.1,103.8,17.578571,5.328366013
1,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,PLNLOW NATURAL,7,7010101,NLA06608-MN:15-0010,-95.21841,47.189468,MN,CLEARWATER,NATURAL,113.0399482,4.630231158,28,448.04,8/9/2007,6451,7060,529,9,8.56,264.3,10.246154,5.249150327
1,Region_5,47,Western Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW NATURAL,7,7020011,NLA06608-MN:22-0074,-94.078777,43.8192,MN,FARIBAULT,NATURAL,79.38929403,3.360833817,5.5,314.26,9/11/2007,11100,8590,1175,62,8.56,368.9,21.4,5.675882353
1,Region_5,51,North Central Hardwoods,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,7,7010201,NLA06608-MN:49-0140,-94.636969,45.813111,MN,MORRISON,NATURAL,92.72639793,4.907693736,26.5,369.58,9/24/2007,9642,6010,595,7,8.41,307.8,10.137037,5.490392157
1,Region_5,46,Northern Glaciated Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW NATURAL,7,7100001,NLA06608-MN:51-0063,-95.767078,44.15457,MN,MURRAY,NATURAL,474.8156171,12.60831418,2.5,464.73,9/5/2007,7872,7450,1174,140,8.5,743.7,23.1,5.549869281
1,Region_5,51,North Central Hardwoods,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,9,9020103,NLA06608-MN:56-0306,-95.748497,46.292544,MN,OTTER TAIL,NATURAL,76.67275146,5.01710003,14.5,406.1,9/17/2007,17657,4940,540,8,8.54,349.2,15.826667,5.328366013
1,Region_5,51,North Central Hardwoods,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,7,7020005,NLA06608-MN:61-0037,-95.364908,45.490155,MN,POPE,NATURAL,69.94911021,3.16100866,15.8,361.38,9/25/2007,6075,6470,835,19,8.67,382.3,13.682353,5.490392157
1,Region_5,47,Western Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW NATURAL,7,7040002,NLA06608-MN:74-0023,-93.349755,43.891574,MN,STEELE,NATURAL,38.52653487,2.675849167,8,366.72,9/12/2007,3029,6450,880,34,8.34,317.5,20.622222,5.629869281
1,Region_5,46,Northern Glaciated Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW NATURAL,7,7020002,NLA06608-MN:75-0200,-96.074082,45.528235,MN,STEVENS,NATURAL,178.9524113,7.541153925,2.5,345.85,9/7/2007,32686,14500,2647,446,8.63,1041,22.08,5.499738562
1,Region_5,51,North Central Hardwoods,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,7,7010201,NLA06608-MN:77-0019,-94.670256,45.768831,MN,TODD,NATURAL,49.24546282,6.93357333,17.5,369.58,9/16/2007,3642,9070,1065,17,8.44,397.9,10.988889,5.490392157
1,Region_5,47,Western Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW NATURAL,7,7020004,NLA06608-MN:87-0030,-95.532331,44.684008,MN,STEELE,NATURAL,190.0636248,7.915201862,2.4,314.42,9/8/2007,21945,13310,1987,82,8.55,1218,22.9,5.549869281
1,Region_1,82,Laurentian Plains and Hills,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,1,1020005,NLA06608-NELP-0253,-68.094876,45.152049,ME,HANCOCK,NATURAL,476.1450065,11.46254574,24,157.69,8/8/2007,2536,2950,183,4,6.69,20.1,16.045714,5.025816993
1,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,1,1010003,NLA06608-NELP-0955,-68.856993,46.965959,ME,AROOSTOOK,NATURAL,102.984612,5.948083313,26.2,344.87,8/29/2007,2668,2940,118,1,7.58,48.86,13.510294,5.055294118
1,Region_1,82,Laurentian Plains and Hills,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,1,1050002,NLA06608-NELP-1041,-69.111684,44.36243,ME,WALDO,NATURAL,144.5621381,6.296271459,3.3,69.58,8/1/2007,323,4510,286,9,6.98,32.04,27.533333,5.132418301
1,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,1,1010003,NLA06608-NELP-1330,-68.843,46.9518,ME,AROOSTOOK,NATURAL,12.45464278,2.07512336,13.6,379.87,8/28/2007,1070,2930,168,1,7.02,21.43,13.935385,5.055294118
1,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,1,1010003,NLA06608-NELP-2155,-68.84294,46.961173,ME,AROOSTOOK,NATURAL,21.14626623,2.13373026,15,344.87,8/29/2007,2431,3040,146,1,7.52,47.29,12.973333,5.055294118
1,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,1,1010003,NLA06608-NELP-3355,-68.853062,46.944789,ME,AROOSTOOK,NATURAL,6.690784749,1.075767785,5,379.87,8/29/2007,3099,3920,216,4,7.32,33.43,19.21,5.055294118
1,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,1,1020001,NLA06608-NELP-3586,-69.077222,45.752816,ME,PISCATAQUIS,NATURAL,87.42549833,4.811178495,46.2,193.05,8/30/2007,4440,3190,138,3,6.91,19.94,9.728222,5.025816993
1,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,1,1060002,NLA06608-NH250L,-71.127398,43.840363,NH,CARROLL,NATURAL,7.560866825,1.081450605,6,215.29,7/26/2007,914,3510,292,12,7.04,18.28,21.1375,5.355751634
1,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,1,1070003,NLA06608-NH4912,-72.01599,43.023373,NH,HILLSBOROUGH,NATURAL,42.2153389,2.939896784,16.9,352.85,8/9/2007,3494,1910,177,4,6.26,17.17,14.327778,5.402875817
1,Region_9,13,Central Basin and Range,III,Xeric West,III,WMTNS NATURAL,16,16040101,NLA06608-NV:2,-115.394285,40.592943,NV,ELKO,NATURAL,4.379883508,0.827086195,3.7,2968.8,9/21/2007,617,1570,124,11,8.74,60.01,10.86,7.10130719
1,Region_9,13,Central Basin and Range,III,Xeric West,III,WMTNS MAN-MADE,16,16040101,NLA06608-NV:3,-115.087017,41.026475,NV,ELKO,MAN-MADE,4.826142699,0.831869254,6.5,2554,9/20/2007,322,2080,223,7,9.09,63.41,12.285714,6.973529412
1,Region_9,13,Central Basin and Range,III,Xeric West,III,WMTNS MAN-MADE,15,15010011,NLA06608-NV:4,-115.126627,37.301656,NV,LINCOLN,MAN-MADE,185.0144512,7.72354975,1.2,1021.03,9/17/2007,60326,16250,3225,154,8.89,1518,17.7,6.936862745
1,Region_5,55,Eastern Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW NATURAL,5,5080002,NLA06608-OH:19,-84.269652,39.707435,OH,MONTGOMERY,NATURAL,4.793566755,1.030826109,2.4,251.26,9/6/2007,5628,5850,500,17,9.18,200.5,26.3,5.641568627
1,Region_5,55,Eastern Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW NATURAL,5,5060001,NLA06608-OH:22,-83.032824,40.080755,OH,FRANKLIN,NATURAL,13.04385988,1.639851154,8.8,226.6,9/5/2007,1075,2420,244,3,8.35,708,25.544444,5.702875817
1,Region_10,16,Idaho Batholith,II,Western Forested Mountains,II,WMTNS NATURAL,17,17050120,NLA06608-R10BULLTR,-115.253959,44.299985,ID,BOISE,NATURAL,27.93847918,2.222823062,14,2117.46,8/16/2007,7363,1210,88,3,8.12,68.06,13.233333,6.369542484
1,Region_10,16,Idaho Batholith,II,Western Forested Mountains,II,WMTNS NATURAL,17,17060205,NLA06608-R10CAPEHO,-115.130707,44.412769,ID,CUSTER,NATURAL,13.49877778,2.182083617,4,1999.29,8/14/2007,12024,3690,318,10,8,53.23,17.18,6.369542484
1,Region_10,4,Cascades,II,Western Forested Mountains,II,WMTNS NATURAL,17,17070301,NLA06608-R10CHARLT,-121.972108,43.7447,OR,DESCHUTES,NATURAL,52.43259047,4.094642631,24,1736.26,8/8/2007,1988,650,136,1,6.72,6.75,17.921739,6.514509804
1,Region_10,4,Cascades,II,Western Forested Mountains,II,WMTNS NATURAL,17,17080004,NLA06608-R10COUNCI,-121.629648,46.266753,WA,SKAMANIA,NATURAL,18.61505305,1.881026844,12,1289.66,8/22/2007,11425,680,39,1,7.65,39.49,14.961538,5.542745098
1,Region_10,4,Cascades,II,Western Forested Mountains,II,WMTNS NATURAL,17,17070301,NLA06608-R10DEERLA,-121.893625,43.819275,OR,DESCHUTES,NATURAL,20.91089571,1.886142889,6.2,1493.6,8/9/2007,7853,1710,191,4,7.02,13.06,20.3,6.514509804
1,Region_10,80,Northern Basin and Range,III,Xeric West,III,WMTNS NATURAL,17,17120003,NLA06608-R10FISHLA,-118.647249,42.736902,OR,HARNEY,NATURAL,6.973457668,1.111435953,6,2248.4,8/12/2007,11564,2420,279,13,6.78,55.42,16.871429,7.058039216
1,Region_10,4,Cascades,II,Western Forested Mountains,II,WMTNS NATURAL,18,18010203,NLA06608-R10FOURMI,-122.258622,42.46935,OR,KLAMATH,NATURAL,264.5662622,10.5571022,40,1752.07,8/7/2007,3933,1400,143,4,6.27,17.77,10.83871,6.547712418
1,Region_10,77,North Cascades,II,Western Forested Mountains,II,WMTNS NATURAL,17,17020009,NLA06608-R10RAINYL,-120.737873,48.501411,WA,CHELAN,NATURAL,21.95987131,1.978456868,27,1465.07,8/19/2007,2271,370,56,3,7.41,33.03,8.170833,5.202091503
1,Region_10,78,Klamath Mountains,II,Western Forested Mountains,II,WMTNS NATURAL,17,17100309,NLA06608-R10SQUAWL,-123.020334,42.040047,OR,JACKSON,NATURAL,17.84030853,2.566213462,33,921.21,8/24/2007,12478,2310,150,4,8.51,249.2,10.542857,6.125490196
1,Region_10,2,Puget Lowland,II,Western Forested Mountains,II,WMTNS NATURAL,17,17110018,NLA06608-R10ULAKE,-123.074122,47.427764,WA,MASON,NATURAL,6.473335878,1.946540455,3.3,144.98,8/21/2007,556,5350,312,10,6.36,11.08,20.7,5.122614379
1,Region_10,16,Idaho Batholith,II,Western Forested Mountains,II,WMTNS NATURAL,17,17060201,NLA06608-R10YELLOW,-114.875721,44.000621,ID,CUSTER,NATURAL,79.10293359,4.86391365,20,2156.95,8/15/2007,6663,1030,36,3,7.25,26.31,11.838095,6.238104575
1,Region_3,64,Northern Piedmont,IX,Southeastern Temperate Forested Plains and Hills,IX,EHIGH MAN-MADE,2,2060003,NLA06608-R31,-76.98388,39.39897,MD,CARROLL,MAN-MADE,113.8823289,12.08056748,9.1,162.29,7/30/2007,5904,2230,1103,8,7.73,162.6,22.18,5.701895425
1,Region_3,45,Piedmont,IX,Southeastern Temperate Forested Plains and Hills,IX,EHIGH MAN-MADE,2,2080207,NLA06608-R314,-78.637447,37.394115,VA,BUCKINGHAM,MAN-MADE,46.65277974,5.920229438,5.3,135.78,8/15/2007,8838,3010,230,11,7.56,45.59,25.383333,5.695620915
1,Region_3,67,Ridge and Valley,XI,The Central and Eastern Forested Uplands,XI,EHIGH MAN-MADE,2,2070005,NLA06608-R315,-79.227717,38.328785,VA,AUGUSTA,MAN-MADE,20.08470786,1.937957932,7,614.39,8/28/2007,4252,1370,101,4,7.32,34.29,22.45,5.473137255
1,Region_3,66,Blue Ridge,XI,The Central and Eastern Forested Uplands,XI,EHIGH MAN-MADE,3,3010101,NLA06608-R318,-79.819212,37.315287,VA,BEDFORD,MAN-MADE,28.37747539,4.960131104,11,586.51,8/16/2007,11999,2540,235,8,7.41,32.24,18.936364,5.591568627
1,Region_3,65,Southeastern Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,2,2080206,NLA06608-R319,-77.1802,37.344722,VA,CHARLES (CITY),MAN-MADE,27.00536224,3.760861415,2.1,8.65,9/18/2007,8957,14010,531,37,6.64,54.52,21.24,5.815816993
1,Region_3,67,Ridge and Valley,XI,The Central and Eastern Forested Uplands,XI,EHIGH MAN-MADE,2,2070002,NLA06608-R32,-79.142764,39.510833,MD,GARRETT,MAN-MADE,132.0577177,13.75006573,21,449.87,8/1/2007,3886,1560,505,3,7.23,111.4,20.915789,5.627124183
1,Region_3,45,Piedmont,IX,Southeastern Temperate Forested Plains and Hills,IX,EHIGH MAN-MADE,3,3010103,NLA06608-R322,-80.079728,36.807826,VA,PATRICK,MAN-MADE,1170.62307,139.1998681,41,296.72,9/4/2007,10023,1650,219,7,7.47,55.93,16.0875,5.616601307
1,Region_3,63,Middle Atlantic Coastal Plain,XIV,Eastern Coastal Plain,CPL,PLNLOW MAN-MADE,2,2080208,NLA06608-R323,-76.649661,36.841537,VA,SUFFOLK (CITY),MAN-MADE,259.1218849,44.9480394,7.5,9.04,9/19/2007,3788,5120,629,26,8.05,208.1,22.1125,5.803921569
1,Region_3,65,Southeastern Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,2,2080206,NLA06608-R324,-76.830652,37.357963,VA,JAMES CITY,MAN-MADE,359.8780203,53.31628896,16,18.13,9/20/2007,2419,3580,366,6,7.76,171.5,16.952941,5.777124183
1,Region_3,65,Southeastern Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,2,2080206,NLA06608-R326,-76.906472,37.43234,VA,JAMES CITY,MAN-MADE,433.2759339,56.9045875,7,0,9/18/2007,3970,5540,740,31,7.34,85.09,23.464286,5.777124183
1,Region_3,67,Ridge and Valley,XI,The Central and Eastern Forested Uplands,XI,EHIGH MAN-MADE,5,5050001,NLA06608-R328,-80.87554,37.042659,VA,PULASKI,MAN-MADE,73.70344605,12.61239833,12.6,657.7,9/6/2007,2616,3050,277,9,7.55,62.9,21.533333,5.660653595
1,Region_3,65,Southeastern Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,2,2080107,NLA06608-R333,-76.707685,37.303695,VA,YORK,MAN-MADE,79.72381063,16.03386993,9.2,8.76,9/17/2007,3331,3150,366,22,8.22,314.2,21.44,5.777124183
1,Region_3,67,Ridge and Valley,XI,The Central and Eastern Forested Uplands,XI,EHIGH MAN-MADE,2,2070004,NLA06608-R334,-78.156495,39.514306,WV,BERKELEY,MAN-MADE,82.81478383,10.07462366,3.4,335.19,8/8/2007,2058,4420,311,12,6.87,27.33,26.775,5.396601307
1,Region_3,69,Central Appalachians,XI,The Central and Eastern Forested Uplands,XI,EHIGH MAN-MADE,5,5050004,NLA06608-R336,-80.953739,37.974885,WV,FAYETTE,MAN-MADE,6.966560252,1.738367431,5.4,748.38,8/21/2007,1484,3090,169,4,6.74,17.57,25.316667,5.660653595
1,Region_3,69,Central Appalachians,XI,The Central and Eastern Forested Uplands,XI,EHIGH MAN-MADE,5,5010007,NLA06608-R34,-78.682256,40.270346,PA,CAMBRIA,MAN-MADE,18.92982358,2.224583946,6.3,726.79,8/28/2007,17864,2150,309,3,6.54,27.78,19.571429,5.489150327
1,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,PLNLOW NATURAL,4,4020102,NLA06608-R5:KATHRYN,-88.724713,46.381969,MI,IRON,NATURAL,65.04752696,5.505413761,9.1,474.1,8/22/2007,2509,5280,405,7,7.89,85.33,19.616667,5.476993464
1,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,PLNLOW NATURAL,4,4030106,NLA06608-R5:OTTAWA,-88.76232,46.083918,MI,IRON,NATURAL,214.2154547,6.907315343,25.9,467.3,8/23/2007,7827,2380,148,3,8.49,231.1,13.4125,5.476993464
1,Region_7,44,Nebraska Sand Hills,IV,Great Plains Grass and Shrublands,IVnat,PLNLOW NATURAL,10,10150004,NLA06608-R7101,-100.668437,42.526174,NE,CHERRY,NATURAL,255.5777259,10.76070727,1.5,896.43,9/18/2007,3188,29380,6880,363,8.82,351.9,17.466667,6.035490196
1,Region_7,44,Nebraska Sand Hills,IV,Great Plains Grass and Shrublands,IVnat,PLNLOW NATURAL,10,10150004,NLA06608-R7103,-100.688615,42.578207,NE,CHERRY,NATURAL,78.14503396,6.063920646,1.2,890.33,9/18/2007,61911,27800,9359,839,8.54,325.3,17.366667,6.035490196
1,Region_7,44,Nebraska Sand Hills,IV,Great Plains Grass and Shrublands,IVnat,PLNLOW NATURAL,10,10150004,NLA06608-R7104,-100.717256,42.526966,NE,CHERRY,NATURAL,29.21517991,4.067566315,1.1,903.68,9/18/2007,18604,33430,4166,1719,8.82,384.8,18.35,6.035490196
1,Region_7,47,Western Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW MAN-MADE,10,10200203,NLA06608-R7106,-96.583853,40.630491,NE,LANCASTER,MAN-MADE,85.462799,6.183354592,3.5,390.96,9/20/2007,3876,7250,1281,318,8.33,359.5,19.8,5.776143791
1,Region_7,47,Western Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW MAN-MADE,7,7080205,NLA06608-R715,-92.4014,42.535944,IA,BLACK HAWK,MAN-MADE,17.86062752,1.800885137,4.3,258.45,8/30/2007,7897,5550,1205,54,8.61,500.9,24.98,5.705098039
1,Region_7,47,Western Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW NATURAL,7,7080205,NLA06608-R716,-92.388594,42.479229,IA,BLACK HAWK,NATURAL,7.408552338,1.133486664,5.5,261.92,8/31/2007,2247,3990,544,23,8.23,700.5,25.066667,5.705098039
1,Region_7,28,Flint Hills,IV,Great Plains Grass and Shrublands,IVman,PLNLOW MAN-MADE,11,11060001,NLA06608-R723,-96.798912,37.09209,KS,COWLEY,MAN-MADE,28.55813848,4.688825322,5.2,353.39,8/23/2007,13239,3730,380,20,8.14,247.8,27.616667,5.401764706
1,Region_7,40,Central Irregular Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,10,10290101,NLA06608-R728,-95.979428,38.791331,KS,WABAUNSEE,MAN-MADE,10.94025728,2.234415254,6.7,346.43,8/15/2007,6152,4690,333,19,8.43,222.6,25.285714,5.447385621
1,Region_7,28,Flint Hills,IV,Great Plains Grass and Shrublands,IVman,PLNLOW MAN-MADE,11,11070201,NLA06608-R730,-96.42668,38.522226,KS,MORRIS,MAN-MADE,148.3388903,9.387332447,9,386.94,7/3/2007,2949,2860,513,37,8.17,260.8,22.99,5.510784314
1,Region_7,40,Central Irregular Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,10,10290102,NLA06608-R733,-94.68362,38.50443,KS,MIAMI,MAN-MADE,110.0385529,9.352800516,10.5,292.76,7/2/2007,5669,5890,637,62,7.98,194.5,19.945455,5.480196078
1,Region_7,40,Central Irregular Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,10,10290101,NLA06608-R736,-95.815771,38.494153,KS,OSAGE,MAN-MADE,2837.654421,132.5364903,20.1,316.15,7/12/2007,3922,3790,389,26,8.5,243.1,22.772727,5.447385621
1,Region_7,40,Central Irregular Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,10,10290102,NLA06608-R746,-94.8906,38.1274,KS,LINN,MAN-MADE,50.27754222,6.827095658,9,268.91,7/16/2007,5458,4290,408,37,8.56,194.5,21.74,5.480196078
1,Region_7,28,Flint Hills,IV,Great Plains Grass and Shrublands,IVman,PLNLOW MAN-MADE,10,10270102,NLA06608-R750,-96.410034,39.469161,KS,POTTAWATOMIE,MAN-MADE,6.686318538,1.421850569,4.3,422.12,7/18/2007,9342,5070,983,80,8.3,282.8,27.16,5.58620915
1,Region_7,27,Central Great Plains,V,South Central Cultivated Great Plains,V,PLNLOW MAN-MADE,10,10260009,NLA06608-R759,-98.568716,38.948542,KS,RUSSELL,MAN-MADE,3391.563591,118.6190783,22,462.24,7/26/2007,10707,6730,611,17,7.73,3700,24.836364,5.969738562
1,Region_7,29,Cross Timbers,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,11,11070106,NLA06608-R764,-96.195593,37.232374,KS,CHAUTAUQUA,MAN-MADE,173.972043,18.02425802,5.2,266.84,8/24/2007,6729,3790,350,14,8.21,180.5,26.466667,5.401764706
1,Region_7,39,Ozark Highlands,XI,The Central and Eastern Forested Uplands,XI,EHIGH MAN-MADE,7,7140104,NLA06608-R767,-90.917282,37.726925,MO,IRON,MAN-MADE,124.3663176,10.67357408,17.6,332.23,8/2/2007,5896,2800,203,10,8.11,153.8,16.347368,5.779084967
1,Region_7,39,Ozark Highlands,XI,The Central and Eastern Forested Uplands,XI,EHIGH MAN-MADE,11,11010009,NLA06608-R769,-91.054054,36.636707,MO,RIPLEY,MAN-MADE,17.68358015,2.586544704,5.5,173.23,8/1/2007,10951,2870,316,8,8.21,381,27.457143,5.662287582
1,Region_7,39,Ozark Highlands,XI,The Central and Eastern Forested Uplands,XI,EHIGH MAN-MADE,11,11010008,NLA06608-R770,-91.261113,37.386994,MO,SHANNON,MAN-MADE,8.896599937,1.908161938,6,307.26,8/2/2007,4470,2430,223,5,8.38,188.4,23.485714,5.708169935
1,Region_7,39,Ozark Highlands,XI,The Central and Eastern Forested Uplands,XI,EHIGH MAN-MADE,10,10290203,NLA06608-R772,-91.480991,38.428911,MO,GASCONADE,MAN-MADE,31.92790702,4.204282555,9.5,237.43,9/7/2007,7227,4760,351,16,7.36,70,19.09,5.809803922
1,Region_7,39,Ozark Highlands,XI,The Central and Eastern Forested Uplands,XI,EHIGH MAN-MADE,7,7140101,NLA06608-R775,-90.53646,38.228213,MO,JEFFERSON,MAN-MADE,39.16514112,4.907525047,12.8,187.36,9/6/2007,3775,4060,326,10,8.61,351.8,20.707692,5.768888889
1,Region_7,25,High Plains,V,South Central Cultivated Great Plains,V,PLNLOW MAN-MADE,10,10150002,NLA06608-R784,-103.116433,42.458365,NE,DAWES,MAN-MADE,617.2867061,27.7817595,4.5,1221.35,9/20/2007,27876,5080,789,31,8.15,352,16.933333,6.144575163
1,Region_7,44,Nebraska Sand Hills,IV,Great Plains Grass and Shrublands,IVnat,PLNLOW NATURAL,10,10150004,NLA06608-R788,-100.7275,42.5433,NE,CHERRY,NATURAL,22.04201735,1.976746963,1.1,902.52,9/18/2007,32729,32110,3172,650,8.31,351,17.2,6.035490196
1,Region_7,44,Nebraska Sand Hills,IV,Great Plains Grass and Shrublands,IVnat,PLNLOW NATURAL,10,10180009,NLA06608-R791,-102.446229,41.779509,NE,GARDEN,NATURAL,81.16735665,4.778023678,1,1164.65,9/19/2007,69169,271100,25638,2147,9.67,8783,15.95,6.210457516
1,Region_7,44,Nebraska Sand Hills,IV,Great Plains Grass and Shrublands,IVnat,PLNLOW NATURAL,10,10180009,NLA06608-R792,-102.436342,41.731631,NE,GARDEN,NATURAL,132.2482733,5.730827601,1,1152.46,9/19/2007,91430,69460,8647,393,9.86,635.7,18.6,6.210457516
1,Region_7,44,Nebraska Sand Hills,IV,Great Plains Grass and Shrublands,IVnat,PLNLOW NATURAL,10,10180009,NLA06608-R796,-102.397543,41.734746,NE,GARDEN,NATURAL,228.5924958,9.862620431,1.1,1153.68,9/19/2007,39511,39870,7925,495,9.33,573.5,15.966667,6.210457516
1,Region_6,30,Edwards Plateau,IV,Great Plains Grass and Shrublands,IVman,PLNLOW MAN-MADE,12,12090201,NLA06608-TX:10,-98.408858,30.751822,TX,BURNET,MAN-MADE,9132.195666,167.9776518,8.3,270.79,9/11/2007,11527,4890,767,63,8.26,417.4,26.2,5.362156863
1,Region_6,30,Edwards Plateau,IV,Great Plains Grass and Shrublands,IVman,PLNLOW MAN-MADE,12,12090201,NLA06608-TX:14,-98.408858,30.751822,TX,BURNET,MAN-MADE,9132.195666,167.9776518,22.1,310.95,9/10/2007,11774,4870,468,16,8.48,413.4,27.152174,5.362156863
1,Region_6,29,Cross Timbers,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,12,12060105,NLA06608-TX:15,-98.99129,32.441373,TX,EASTLAND,MAN-MADE,100.4418567,9.195064867,11.6,460.2,9/8/2007,6468,6460,484,14,8.09,302.1,25.491667,5.489084967
