SITE_ID,VISIT_NO,LON_DD,LAT_DD,EPA_REG,ECO_LEV_3,ECO_L3_NAM,NUT_REG,NUTREG_NAME,ECO_NUTA,LAKE_ORIGIN,ECO3_X_ORIGIN,AREA_HA,LAKEPERIM,DEPTHMAX,ELEV_PT,HUC_2,HUC_8
NLA06608-3035,1,-85.2868168,41.55099685,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,26.27209562,2.071810231,16,295.6,4,4050001
NLA06608-3083,1,-95.34226168,30.85367701,Region_6,33,East Central Texas Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,33757.39161,649.0819213,20,39.91,12,12030202
NLA06608-3096,1,-96.14918065,32.11659958,Region_6,33,East Central Texas Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,15.47302677,2.458399502,7.5,95.14,12,12030105
NLA06608-3121,1,-116.4623588,44.96452667,Region_10,11,Blue Mountains,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,211.4297955,7.466152833,3.6,1453,17,17050124
NLA06608-3147,1,-86.46356279,41.077102,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,96.8169697,5.635049145,9.1,218.5,5,5120106
NLA06608-3153,1,-122.81678,48.66028929,Region_10,2,Puget Lowland,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,73.88577303,6.280690261,37,280.68,17,17110003
NLA06608-3157,1,-115.7987142,43.54942519,Region_10,16,Idaho Batholith,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,2331.871858,148.4203858,28.1,980.2,17,17050112
NLA06608-3160,1,-96.83981345,41.03691696,Region_7,47,Western Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,29.22338246,2.788928752,6.6,391.66,10,10200203
NLA06608-3169,1,-80.86630109,26.93623169,Region_4,76,Southern Florida Coastal Plain,XIII,Southern Florida Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,167489.6101,310.4464585,2,4.52,3,3090101
NLA06608-3228,1,-99.68261832,32.57024595,Region_6,27,Central Great Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,1008.006194,37.96897506,13.5,500.44,12,12060102
NLA06608-3265,1,-117.40861,48.05647979,Region_10,15,Northern Rockies,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,28.20648777,3.021919778,22,587.21,17,17010308
NLA06608-3303,1,-98.37720987,29.24614674,Region_6,32,Texas Blackland Prairies,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,516.5173718,19.31357351,16.5,153.31,12,12100301
NLA06608-3313,1,-111.8362486,42.12319331,Region_10,13,Central Basin and Range,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,52.32194824,5.605562867,4,1480.67,16,16010202
NLA06608-3320,1,-94.76570179,34.9019537,Region_6,37,Arkansas Valley,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,1352.404792,89.05474813,8.4,144.01,11,11110105
NLA06608-3329,1,-116.824496,48.45741132,Region_10,15,Northern Rockies,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,70.50080769,3.805846331,2.7,760.5,17,17010215
NLA06608-3480,1,-97.08993955,34.62968086,Region_6,29,Cross Timbers,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,14.90959472,2.752036393,2,287.08,11,11130303
NLA06608-3484,1,-100.6121255,42.62695121,Region_7,44,Nebraska Sand Hills,IV,Great Plains Grass and Shrublands,IVnat,NATURAL,PLNLOW NATURAL,363.5047313,9.042608892,1.9,873.52,10,10150004
NLA06608-3608,1,-97.23610354,41.97536219,Region_7,47,Western Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,25.78544701,3.609844613,5.3,462.7,10,10220003
NLA06608-3616,1,-99.92247803,36.05807999,Region_6,26,Southwestern Tablelands,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,54.57629084,5.31631205,7.1,680.61,11,11090201
NLA06608-3644,1,-102.5219427,41.78762942,Region_7,44,Nebraska Sand Hills,IV,Great Plains Grass and Shrublands,IVnat,NATURAL,PLNLOW NATURAL,24.93605463,2.162725905,1.4,1165.87,10,10180009
NLA06608-3656,1,-99.29106061,42.41646632,Region_7,44,Nebraska Sand Hills,IV,Great Plains Grass and Shrublands,IVnat,NATURAL,PLNLOW NATURAL,38.23533786,3.815592991,1.2,708.67,10,10220001
NLA06608-3660,1,-96.77970247,40.15668653,Region_7,27,Central Great Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,28.76308807,5.96331254,2.7,403.99,10,10270202
NLA06608-3698,1,-71.68494167,41.89097393,Region_1,59,Northeastern Coastal Zone,XIV,Eastern Coastal Plain,CPL,MAN-MADE,EHIGH MAN-MADE,93.75243794,9.556303614,2.6,128.76,1,1090003
NLA06608-3846,1,-71.66573009,41.39410498,Region_1,59,Northeastern Coastal Zone,XIV,Eastern Coastal Plain,CPL,NATURAL,EHIGH NATURAL,38.00372534,4.055064608,8.3,16.52,1,1090005
NLA06608-3890,1,-71.79802709,41.58007689,Region_1,59,Northeastern Coastal Zone,XIV,Eastern Coastal Plain,CPL,NATURAL,EHIGH NATURAL,164.923243,9.031936875,19,89.94,1,1100001
NLA06608-3911,1,-92.4431037,30.53713917,Region_6,34,Western Gulf Coastal Plain,X,Texas-Louisiana Coastal and Mississippi Alluvial Plains,CPL,MAN-MADE,PLNLOW MAN-MADE,36.97051149,3.436487358,3.3,12.19,8,8080201
NLA06608-4056,1,-98.62856545,36.14305845,Region_6,27,Central Great Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,3254.786468,57.0480206,7.5,492.49,11,11100301
NLA06608-4064,1,-102.875142,36.84862392,Region_6,26,Southwestern Tablelands,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,63.57873824,4.611048554,3.3,1310.41,11,11040002
NLA06608-4206,1,-97.41304704,35.92127588,Region_6,27,Central Great Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,11.35188495,1.58843641,5.3,275.37,11,11050002
NLA06608-4252,1,-72.91848548,43.49623503,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,26.21847542,2.454326005,22,451.66,2,2010002
NLA06608-4320,1,-96.85512233,36.74858993,Region_6,27,Central Great Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,6564.375353,187.3657213,15.5,308.58,11,11060001
NLA06608-4382,1,-97.77308405,34.72903354,Region_6,27,Central Great Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,14.49210426,3.049535498,4.9,354.89,11,11130303
NLA06608-4413,1,-71.76906052,41.92028511,Region_1,59,Northeastern Coastal Zone,XIV,Eastern Coastal Plain,CPL,MAN-MADE,EHIGH MAN-MADE,82.1345025,7.215776068,2.5,172.77,1,1100001
NLA06608-4414,1,-95.16322141,34.8862297,Region_6,37,Arkansas Valley,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,35.89026521,3.691703532,3.3,185.13,11,11110105
NLA06608-4440,1,-97.03497789,36.73591623,Region_6,27,Central Great Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,185.1287613,14.13141775,9.6,300.36,11,11060001
NLA06608-4472,1,-97.67930222,35.49774222,Region_6,27,Central Great Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,637.1497626,11.3834759,3,378.73,11,11100301
NLA06608-4504,1,-96.04132091,36.81228138,Region_6,29,Cross Timbers,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,103.4514681,10.05281402,6,230.56,11,11070106
NLA06608-4610,1,-96.98139727,34.48858411,Region_6,29,Cross Timbers,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,26.76322654,3.27684509,9.1,294.2,11,11130303
NLA06608-4643,1,-96.19116581,36.5147867,Region_6,29,Cross Timbers,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,449.4690118,40.64363142,8.8,217.06,11,11070107
NLA06608-4650,1,-92.44501566,32.71459999,Region_6,35,South Central Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,5351.192082,176.9421657,4.3,24.29,8,8040206
NLA06608-4659,1,-98.70752087,35.39706727,Region_6,27,Central Great Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,73.70449189,11.62206916,6,463.8,11,11130302
NLA06608-4686,1,-92.74402455,31.37317275,Region_6,35,South Central Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,1181.521706,56.01562639,4.8,30.36,11,11140207
NLA06608-4698,1,-93.48976305,32.09045845,Region_6,35,South Central Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,NATURAL,PLNLOW NATURAL,38.53072848,10.82433911,3,37.95,11,11140206
NLA06608-4828,1,-97.67551876,34.96590119,Region_6,29,Cross Timbers,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,24.85531762,3.984932158,2.4,338.42,11,11130303
NLA06608-4929,1,-96.60527506,34.58938281,Region_6,37,Arkansas Valley,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,17.07743233,2.273238445,7,332.13,11,11140104
NLA06608-4949,1,-95.55881188,36.07001774,Region_6,40,Central Irregular Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,117.0039015,18.13278716,11.8,161.11,11,11070105
NLA06608-9999,1,-71.651789,44.64231,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,298.0776878,9.783865383,30,397.67,10,1080101
NLA06608-ACAD_LAKES_0435,1,-68.268509,44.40788,Region_1,82,Laurentian Plains and Hills,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,7.388189851,1.476291905,4.4,42.81,1,1050002
NLA06608-ALPS-1218,1,-67.881905,44.836404,Region_1,82,Laurentian Plains and Hills,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,9.917666192,1.212138515,4.5,81.2,1,1050002
NLA06608-ALSC:020149,1,-74.401491,44.348811,Region_2,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,140.5356401,12.75525227,16.1,487.95,2,2010006
NLA06608-ELS:1C2-032,1,-71.428103,43.296358,Region_1,59,Northeastern Coastal Zone,XIV,Eastern Coastal Plain,CPL,NATURAL,EHIGH NATURAL,12.57283656,1.716009582,5.4,155.28,1,1070002
NLA06608-ELS:1C3-003,1,-69.927263,45.653548,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,16.3776708,2.066625815,5,330.66,1,1030001
NLA06608-ELS:1D1-035,1,-70.617682,41.848175,Region_1,84,Atlantic Coastal Pine Barrens,XIV,Eastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,81.28505622,5.394032213,3.6,18.74,1,1090002
NLA06608-ELS:1D2-087,1,-72.092123,42.323799,Region_1,59,Northeastern Coastal Zone,XIV,Eastern Coastal Plain,CPL,MAN-MADE,EHIGH MAN-MADE,12.95861953,1.844727461,1.5,297.91,1,1080204
NLA06608-ELS:1E1-052,1,-68.209171,45.207071,Region_1,82,Laurentian Plains and Hills,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,181.9078236,7.457743601,15,101.3,1,1020005
NLA06608-ELS:1E1-096,1,-68.077773,45.219001,Region_1,82,Laurentian Plains and Hills,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,89.75055865,5.651522769,5.4,100.39,1,1050001
NLA06608-ELS:1E1-128,1,-68.429254,44.849882,Region_1,82,Laurentian Plains and Hills,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,11.89223955,1.549918802,6,119.31,1,1050002
NLA06608-ELS:1E2-027,1,-69.889944,45.799297,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,125.7520926,10.05125836,1.1,367.85,1,1030001
NLA06608-ELS:1E3-002,1,-68.35754,46.375055,Region_1,82,Laurentian Plains and Hills,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,23.39068158,2.326665348,2.1,246.31,1,1010004
NLA06608-ELS:1E3-012,1,-68.871133,46.944636,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,12.06402234,1.285734307,9.7,390.6,1,1010003
NLA06608-ELS:1E3-071,1,-68.594335,46.345672,Region_1,82,Laurentian Plains and Hills,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,7.591014411,1.025804138,1,271.83,1,1010004
NLA06608-ELS:2B2-008,1,-88.759164,46.994934,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,6.232827204,0.993695864,14,377.32,4,4020103
NLA06608-ELS:2C2-048,1,-88.794652,45.500526,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,6.293006717,1.078240448,4.6,496.3,4,4030202
NLA06608-ELS:2C3-018,1,-89.552886,46.138603,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,48.37383759,3.356733457,4.6,500.5,7,7050002
NLA06608-ELS:2D3-008,1,-93.880503,47.122809,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,32.13529135,2.563388253,13.4,402.27,7,7010101
NLA06608-EMAP:ME011L,1,-69.222522,45.748209,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,43.28128922,3.277637996,17.5,297.13,1,1020001
NLA06608-EMAP:ME012L,1,-68.89108,46.962321,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,113.5651525,6.128637407,34.6,345.87,1,1010003
NLA06608-EMAP:ME254L,1,-69.056968,46.353306,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,38.9932584,2.773747869,16.1,343.61,1,1010004
NLA06608-EMAP:ME263L,1,-67.997826,45.127611,Region_1,82,Laurentian Plains and Hills,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,622.3781627,24.93093185,7.5,95.51,1,1050002
NLA06608-EMAP:ME518L,1,-67.922498,45.354469,Region_1,82,Laurentian Plains and Hills,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,625.5061147,17.65291945,28,97.04,1,1050001
NLA06608-FL:107895579,1,-81.441106,29.080057,Region_4,75,Southern Coastal Plain,XII,Southeastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,6692.476355,120.2174386,1.9,0.08,3,3080101
NLA06608-FL:16674741,1,-81.95812,29.839332,Region_4,75,Southern Coastal Plain,XII,Southeastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,7.770294964,1.008813987,14.2,48.51,3,3080103
NLA06608-FL:18261987,1,-82.409214,30.118409,Region_4,75,Southern Coastal Plain,XII,Southeastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,371.2915215,8.857622613,2.4,43.04,3,3070204
NLA06608-FL:99324403,1,-82.834414,30.211239,Region_4,65,Southeastern Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,NATURAL,PLNLOW NATURAL,8.664794486,1.128877618,5.6,50.67,3,3110205
NLA06608-FL:99344895,1,-82.913722,30.247737,Region_4,65,Southeastern Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,NATURAL,PLNLOW NATURAL,28.2498557,2.559858304,1.6,34.81,3,3110205
NLA06608-IN:646,1,-85.392434,41.56235,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,37.48159837,3.447477988,25.3,273.54,4,4050001
NLA06608-MI:7007,1,-84.056809,42.398646,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,9.961267295,1.46027921,6.7,274.96,4,4090005
NLA06608-MN:03-0029,1,-95.181199,47.062841,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,36.10558732,3.189990709,6.7,453.21,7,7010106
NLA06608-MN:06-0002,1,-96.135669,45.33182,Region_5,46,Northern Glaciated Plains,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,780.2113195,31.37115508,3.2,330.31,7,7020002
NLA06608-MN:11-0102,1,-94.040807,46.928377,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,140.0369332,8.140071255,13,408.63,7,7010102
NLA06608-MN:15-0010,1,-95.21841,47.189468,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,113.0399482,4.630231158,28,448.04,7,7010101
NLA06608-MN:22-0074,1,-94.078777,43.8192,Region_5,47,Western Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,79.38929403,3.360833817,5.5,314.26,7,7020011
NLA06608-MN:49-0140,1,-94.636969,45.813111,Region_5,51,North Central Hardwoods,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,92.72639793,4.907693736,26.5,369.58,7,7010201
NLA06608-MN:51-0063,1,-95.767078,44.15457,Region_5,46,Northern Glaciated Plains,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,474.8156171,12.60831418,2.5,464.73,7,7100001
NLA06608-MN:56-0306,1,-95.748497,46.292544,Region_5,51,North Central Hardwoods,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,76.67275146,5.01710003,14.5,406.1,9,9020103
NLA06608-MN:61-0037,1,-95.364908,45.490155,Region_5,51,North Central Hardwoods,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,69.94911021,3.16100866,15.8,361.38,7,7020005
NLA06608-MN:74-0023,1,-93.349755,43.891574,Region_5,47,Western Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,38.52653487,2.675849167,8,366.72,7,7040002
NLA06608-MN:75-0200,1,-96.074082,45.528235,Region_5,46,Northern Glaciated Plains,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,178.9524113,7.541153925,2.5,345.85,7,7020002
NLA06608-MN:77-0019,1,-94.670256,45.768831,Region_5,51,North Central Hardwoods,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,49.24546282,6.93357333,17.5,369.58,7,7010201
NLA06608-MN:87-0030,1,-95.532331,44.684008,Region_5,47,Western Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,190.0636248,7.915201862,2.4,314.42,7,7020004
NLA06608-NELP-0253,1,-68.094876,45.152049,Region_1,82,Laurentian Plains and Hills,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,476.1450065,11.46254574,24,157.69,1,1020005
NLA06608-NELP-0955,1,-68.856993,46.965959,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,102.984612,5.948083313,26.2,344.87,1,1010003
NLA06608-NELP-1041,1,-69.111684,44.36243,Region_1,82,Laurentian Plains and Hills,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,144.5621381,6.296271459,3.3,69.58,1,1050002
NLA06608-NELP-1330,1,-68.843,46.9518,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,12.45464278,2.07512336,13.6,379.87,1,1010003
NLA06608-NELP-2155,1,-68.84294,46.961173,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,21.14626623,2.13373026,15,344.87,1,1010003
NLA06608-NELP-3355,1,-68.853062,46.944789,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,6.690784749,1.075767785,5,379.87,1,1010003
NLA06608-NELP-3586,1,-69.077222,45.752816,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,87.42549833,4.811178495,46.2,193.05,1,1020001
NLA06608-NH250L,1,-71.127398,43.840363,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,7.560866825,1.081450605,6,215.29,1,1060002
NLA06608-NH4912,1,-72.01599,43.023373,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,42.2153389,2.939896784,16.9,352.85,1,1070003
NLA06608-NV:2,1,-115.394285,40.592943,Region_9,13,Central Basin and Range,III,Xeric West,III,NATURAL,WMTNS NATURAL,4.379883508,0.827086195,3.7,2968.8,16,16040101
NLA06608-NV:3,1,-115.087017,41.026475,Region_9,13,Central Basin and Range,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,4.826142699,0.831869254,6.5,2554,16,16040101
NLA06608-NV:4,1,-115.126627,37.301656,Region_9,13,Central Basin and Range,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,185.0144512,7.72354975,1.2,1021.03,15,15010011
NLA06608-OH:19,1,-84.269652,39.707435,Region_5,55,Eastern Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,4.793566755,1.030826109,2.4,251.26,5,5080002
NLA06608-OH:22,1,-83.032824,40.080755,Region_5,55,Eastern Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,13.04385988,1.639851154,8.8,226.6,5,5060001
NLA06608-R10BULLTR,1,-115.253959,44.299985,Region_10,16,Idaho Batholith,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,27.93847918,2.222823062,14,2117.46,17,17050120
NLA06608-R10CAPEHO,1,-115.130707,44.412769,Region_10,16,Idaho Batholith,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,13.49877778,2.182083617,4,1999.29,17,17060205
NLA06608-R10CHARLT,1,-121.972108,43.7447,Region_10,4,Cascades,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,52.43259047,4.094642631,24,1736.26,17,17070301
NLA06608-R10COUNCI,1,-121.629648,46.266753,Region_10,4,Cascades,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,18.61505305,1.881026844,12,1289.66,17,17080004
NLA06608-R10DEERLA,1,-121.893625,43.819275,Region_10,4,Cascades,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,20.91089571,1.886142889,6.2,1493.6,17,17070301
