"SITEID_07","zpSR","zpDen","zpDiv.Sh","Omni","W.Omni","phySR","phyDiv.Sh","phyDen.Ind","phyDen.BioV","LAT_DD","LON_DD","LakeArea","LakeDepth","LakePerim","LakeEleva","HUC_2","HUC_8","ECO3","EPA_REG","Cond","DOC","NTL","PTL","Silica","pH","Temp","Sol","ECO_L3_NAM","NUT_REG","NUTREG_NAME","ECO_NUTA","ECO3_X_ORIGIN","STATE","DATE","ln_phyDen.BioV","ln_phySR","ln_zpSR","ln_zpDen","ln_Cond","ln_DOC","ln_NTL","ln_PTL","ln_Silica"
"NLA06608-2177",16,16.5818368065559,1.33635341868076,0.25,0.0965250965250965,21,1.396680338121,4544.733184,1144500.9423,48.671943,-114.7318229,42.97236372,17,5.291479318,1109,17,17010210,15,"Region_8",221.8,3220,334,3,5649,8.34,13.594118,5.691960784,"Northern Rockies","II","Western Forested Mountains","II","WMTNS NATURAL","MT","9/14/2007",13.9504792417034,3.04452243772342,2.77258872223978,2.80830792804361,5.40177607491627,8.07713663853845,5.8111409929767,1.09861228866811,8.63923381732526
"NLA06608-2187",10,5.17777777777778,1.60193211946239,0,0,35,1.86201355994677,6395.961914,2952430.0979,33.45374,-87.35441691,2252.647628,20,226.0440958,57.03,3,3160112,68,"Region_4",426.5,2520,366,20,1196,8.27,27.266667,5.843071895,"Southwestern Appalachians","XI","The Central and Eastern Forested Uplands","XI","EHIGH MAN-MADE","AL","7/10/2007",14.8981391512103,3.55534806148941,2.30258509299405,1.64437596379538,6.05561236693173,7.83201418050547,5.90263333340137,2.99573227355399,7.08673793451058
"NLA06608-2193",11,10.4277557340559,0.836748612181362,0.0909090909090909,0.00928074245939675,13,1.76743454393789,6567.1711,1964694.14,46.419506,-124.0354961,17.6229454,1.5,4.368513452,6.52,17,17100106,1,"Region_10",79.71,7130,294,15,180,5.12,21.366667,5.209607843,"Coast Range","II","Western Forested Mountains","II","WMTNS NATURAL","WA","8/22/2007",14.4908471372261,2.56494935746154,2.39789527279837,2.34447107175164,4.37839504843983,8.87206651340834,5.68357976733868,2.70805020110221,5.19295685089021
"NLA06608-2196",13,1.72513772107857,1.58018778079169,0.307692307692308,0.243697478991597,32,2.68592625051932,5415.950687,3865022.5643,39.293884,-86.46070725,6.92824095,3.3,1.430791443,212.34,5,5120202,71,"Region_5",138.4,3710,407,15,6647,8.17,30.428571,5.795686275,"Interior Plateau","IX","Southeastern Temperate Forested Plains and Hills","IX","EHIGH MAN-MADE","IN","8/9/2007",15.1674780780979,3.46573590279973,2.56494935746154,0.545306885602835,4.93014804318357,8.21878715560148,6.00881318544259,2.70805020110221,8.80192090404158
"NLA06608-2217",10,4.95000372180731,1.24950777083331,0.2,0.360902255639098,18,2.01433932706988,1545.913514,522712.3546,34.420235,-111.0896969,24.1384051,9.7,5.230725477,2220,15,15020008,23,"Region_9",22.36,6930,300,9,2332,6.91,14.245455,6.49130719,"Arizona/New Mexico Mountains","II","Western Forested Mountains","II","WMTNS MAN-MADE","AZ","6/5/2007",13.1667866005418,2.89037175789616,2.30258509299405,1.59938832846058,3.1072736482869,8.84361509218395,5.7037824746562,2.19722457733622,7.75448154747038
"NLA06608-2219",21,24.8714180749449,1.13037646923965,0.19047619047619,0.0723781388478582,50,2.96152397390877,39099.21548,17070842.389,41.299776,-86.40845658,31.25866243,3.6,4.490728823,229.81,7,7120001,56,"Region_5",344.3,8110,634,33,3201,8.55,28.085714,5.878562092,"Southern Michigan/Northern Indiana Drift Plains","VII","Mostly Glaciated Dairy Region","VII","PLNLOW MAN-MADE","IN","7/10/2007",16.652882442645,3.91202300542815,3.04452243772342,3.21371927568895,5.84151337034448,9.00085314710946,6.45204895443723,3.49650756146648,8.07121853996986
"NLA06608-2241",17,23.8168408113092,1.78522253050469,0.352941176470588,0.303225806451613,7,1.48660797548101,3906.83952,451365.71,48.154021,-117.3189991,120.369258,21.5,9.393794503,682.11,17,17010308,15,"Region_10",89.9,4060,256,9,16582,7.86,9.970588,5.483594771,"Northern Rockies","II","Western Forested Mountains","II","WMTNS NATURAL","WA","9/6/2007",13.0200331768116,1.94591014905531,2.83321334405622,3.17039292756246,4.49869794147757,8.30893825259578,5.54517744447956,2.19722457733622,9.71607304867616
"NLA06608-2250",13,12.5,1.24250207992541,0.0769230769230769,0.00666666666666667,14,1.52205094385155,42.95002868,100390.714494,44.301754,-110.6285367,1147.602147,25,22.60231038,2371.07,17,17040101,17,"Region_8",111.3,1810,140,11,41758,7.69,14.3,6.175228758,"Middle Rockies","II","Western Forested Mountains","II","WMTNS NATURAL","WY","7/29/2007",11.5168249968432,2.63905732961526,2.56494935746154,2.52572864430826,4.7122292582815,7.50108212425987,4.9416424226093,2.39789527279837,10.6396463286893
"NLA06608-2253",16,4.54654510556622,2.16662726536387,0.4375,0.598944591029024,27,2.10251218268124,1231.9845404,291250.17675,38.966882,-75.50048849,24.96801965,1.7,5.554125274,1.64,2,2040207,63,"Region_3",236.5,3090,3591,86,13518,7.85,27.175,5.747908497,"Middle Atlantic Coastal Plain","XIV","Eastern Coastal Plain","CPL","PLNLOW MAN-MADE","DE","7/12/2007",12.5819378907288,3.29583686600433,2.77258872223978,1.51436762707737,5.46594820793199,8.03592636989179,8.18618599422608,4.45434729625351,9.5117774096603
"NLA06608-2257",12,13.5475197352546,1.30299655218382,0.25,0.389312977099237,12,1.11791785968325,9024.40918,895418.953,47.409308,-122.7843969,7.185001789,7.4,1.082418214,63.56,17,17110019,2,"Region_10",34.2,3300,214,6,7008,7.35,17.15,5.122614379,"Puget Lowland","II","Western Forested Mountains","II","WMTNS NATURAL","WA","8/24/2007",13.7050469916411,2.484906649788,2.484906649788,2.6062034852022,3.53222564406856,8.10167774745457,5.36597601502185,1.79175946922805,8.85480763261623
"NLA06608-2266",8,11.4225831805083,1.6344985416601,0.125,0.00458715596330275,4,0.364739234004195,795.956872,1894.722,44.184215,-106.7589307,12.04274232,21,1.501258521,1604.99,10,10090205,43,"Region_8",136.8,8130,350,21,11776,6.93,11.831818,6.296535948,"Northwestern Great Plains","IV","Great Plains Grass and Shrublands","IVman","PLNLOW MAN-MADE","WY","6/23/2007",7.54682740490779,1.38629436111989,2.07944154167984,2.4355923765919,4.91852000518845,9.00331620254186,5.85793315448346,3.04452243772342,9.37381884096866
"NLA06608-2267",16,19.2387256930079,2.12217522771801,0.3125,0.0774193548387097,40,3.0160517801957,28156.22471,13898118.029,41.517859,-85.30057505,31.50387015,7.6,2.664669268,286.48,4,4050001,56,"Region_5",420.5,8370,793,25,2683,8.56,20.075,5.771503268,"Southern Michigan/Northern Indiana Drift Plains","VII","Mostly Glaciated Dairy Region","VII","PLNLOW NATURAL","IN","8/6/2007",16.4472639953373,3.68887945411394,2.77258872223978,2.95692521087196,6.041444479413,9.03240916348352,6.67582322163485,3.2188758248682,7.89469085042562
"NLA06608-2283",16,32.1038765525028,1.85988975849732,0.3125,0.245017584994138,40,2.48478717243363,13225.469763,6138167.0936,41.283621,-85.78969754,194.0341279,11.9,7.859013238,255.79,5,5120106,56,"Region_5",465,5480,559,7,8986,8.47,19.692308,5.771503268,"Southern Michigan/Northern Indiana Drift Plains","VII","Mostly Glaciated Dairy Region","VII","PLNLOW NATURAL","IN","7/17/2007",15.6300367366,3.68887945411394,2.77258872223978,3.46897678771996,6.14203740558736,8.60886037994206,6.3261494731551,1.94591014905531,9.10342308963011
"NLA06608-2305",13,13.9963426642284,1.82032429048069,0.230769230769231,0.042713567839196,25,1.88595869405065,3355.259749,4499083.3225,48.18443,-116.5279847,39.32950905,14.3,3.231701168,694.9,17,17010214,15,"Region_10",47.45,6200,329,9,2261,6.63,15.178571,5.483594771,"Northern Rockies","II","Western Forested Mountains","II","WMTNS NATURAL","ID","7/16/2007",15.3193842278785,3.2188758248682,2.56494935746154,2.6387960572172,3.85967652505594,8.73230457103318,5.79605775076537,2.19722457733622,7.72356247227797
"NLA06608-2322",12,23.1460674157303,1.53993524357564,0.333333333333333,0.351132686084142,15,1.74514241954418,827.7965484,109764.3432,41.505532,-111.3273337,25.96551623,12,3.160537959,2108.82,16,16010101,18,"Region_8",313.2,3920,388,31,6033,8.5,17.615385,6.732875817,"Wyoming Basin","III","Xeric West","III","WMTNS MAN-MADE","UT","8/23/2007",11.6060910121477,2.70805020110221,2.484906649788,3.14182489205149,5.74684196411665,8.27384693278451,5.96100533962327,3.43398720448515,8.70499967844076
"NLA06608-2332",7,7.9914757591902,1.69309436419638,0.142857142857143,0.00208333333333333,35,2.8675911528267,4113.196676,2195948.267,40.031379,-99.30406582,5312.029295,13.7,96.66563845,593.39,10,10250009,27,"Region_7",701.6,6500,779,318,16192,8.62,26.845455,6.074640523,"Central Great Plains","V","South Central Cultivated Great Plains","V","PLNLOW MAN-MADE","NE","8/9/2007",14.6021245235016,3.55534806148941,1.94591014905531,2.07837544349784,6.55336344105797,8.77955745588373,6.65801104587075,5.76205138278018,9.69227257208719
"NLA06608-2333",13,7.53708175232839,1.76961912192215,0.153846153846154,0.0274599542334096,18,1.93303142294265,15018.85779,5623860.0748,38.643827,-75.54742044,27.27601052,1.5,3.812617946,1.55,2,2060008,63,"Region_3",77.06,2260,2311,75,9430,7.6,25.4,5.747908497,"Middle Atlantic Coastal Plain","XIV","Eastern Coastal Plain","CPL","PLNLOW MAN-MADE","DE","7/31/2007",15.5425288321489,2.89037175789616,2.56494935746154,2.01983507160208,4.34458433919801,7.72312009226633,7.74543561027438,4.31748811353631,9.1516513756275
"NLA06608-2345",13,25.7081937252513,1.8482155846924,0.230769230769231,0.240521327014218,13,0.879046994708022,1602.322942,87455.1675,39.348127,-110.9481455,96.70049963,7.5,5.070122669,1780,14,14060009,20,"Region_8",899.5,3770,391,15,7241,7.71,22.355556,6.62627451,"Colorado Plateaus","III","Xeric West","III","WMTNS MAN-MADE","UT","8/16/2007",11.37888156961,2.56494935746154,2.56494935746154,3.24680976308246,6.80183905339059,8.23483028044206,5.96870755998537,2.70805020110221,8.88751459738882
"NLA06608-2354",11,10.4285714285714,1.17398566506243,0.272727272727273,0.168949771689498,28,2.38374729872412,2493.847486,5938602.0621,41.705448,-71.45889451,21.67328286,14.5,1.860982254,4.74,1,1090004,59,"Region_1",293.9,3140,331,12,1372,7.51,15.728,5.704509804,"Northeastern Coastal Zone","XIV","Eastern Coastal Plain","CPL","EHIGH NATURAL","RI","7/13/2007",15.5969843205605,3.3322045101752,2.39789527279837,2.34454929209308,5.68323957342487,8.0519780789023,5.80211837537706,2.484906649788,7.22402480828583
"NLA06608-2372",7,5.87614886243785,1.3960035888841,0,0,20,2.55046624354965,1796.411306,710384.562,36.274241,-109.2028896,105.1886371,5.2,7.881698265,2142.7,14,14080204,22,"Region_9",191.5,5910,439,54,10254,8.36,19.914286,6.411111111,"Arizona/New Mexico Plateau","III","Xeric West","III","WMTNS MAN-MADE","AZ","8/28/2007",13.473561739005,2.99573227355399,1.94591014905531,1.77090159196586,5.2548878086207,8.68440111040014,6.08449941307517,3.98898404656427,9.23542315234365
"NLA06608-2379",9,6.29750873883371,0.864220287699333,0.111111111111111,0.00440528634361234,7,1.31565808489308,445.780347,42612.14146,41.247774,-105.7229345,51.64106564,6.1,3.933171121,2191.92,10,10180010,18,"Region_8",9694,33930,2076,12,324,8.16,21.128571,6.040392157,"Wyoming Basin","III","Xeric West","III","WMTNS MAN-MADE","WY","7/31/2007",10.6598945024477,1.94591014905531,2.19722457733622,1.84015411691079,9.17926241640532,10.4320548577783,7.63819824428578,2.484906649788,5.78074351579233
"NLA06608-2418",16,2.83,1.80859213653229,0.125,0.0176678445229682,37,2.16130023670376,12309.886044,2655764.961,41.559771,-71.4790807,63.79543597,1.4,5.982377526,14.73,1,1090004,59,"Region_1",187.9,3610,366,35,1486,7.52,27.72,5.704509804,"Northeastern Coastal Zone","XIV","Eastern Coastal Plain","CPL","EHIGH MAN-MADE","RI","7/11/2007",14.7922432920633,3.61091791264422,2.77258872223978,1.04027671165515,5.23590990641942,8.19146305132693,5.90263333340137,3.55534806148941,7.3038432252777
"NLA06608-2426",5,1.34192806307062,0.270858111314874,0.2,0.916666666666667,9,1.47839484994033,10785.93592,3130258.88,47.634772,-110.4842973,68.18476728,1.4,4.64858198,1019,10,10040102,42,"Region_8",50590,252190,25663,1697,84,9.18,11.2,5.81248366,"Northwestern Glaciated Plains","V","South Central Cultivated Great Plains","V","PLNLOW NATURAL","MT","9/27/2007",14.9566262683613,2.19722457733622,1.6094379124341,0.294107432843444,10.831509207286,12.4379380506563,10.1528055448198,7.43661726523423,4.43081679884331
"NLA06608-2429",5,1.67474992421946,0.752094215318592,0.2,0.0226244343891403,17,1.68290213501703,2452.272208,320354.761,40.343778,-111.0606041,113.4051769,23.8,7.566814552,2342,14,14060004,20,"Region_8",101.8,3150,133,9,2200,6.94,13.525417,6.78248366,"Colorado Plateaus","III","Xeric West","III","WMTNS MAN-MADE","UT","8/14/2007",12.6771842888266,2.83321334405622,1.6094379124341,0.515663855157372,4.62301010411642,8.05515773181968,4.89034912822175,2.19722457733622,7.69621263934641
"NLA06608-2438",5,8.88495575221239,0.888809747096746,0.2,0.0557768924302789,15,1.30941446623551,4910.010446,587102.9504,42.066805,-119.5634013,27.05486464,1.7,3.72441736,1636.22,17,17120008,80,"Region_10",152.2,13000,1674,636,23980,7.94,14.05,7.067058824,"Northern Basin and Range","III","Xeric West","III","WMTNS MAN-MADE","OR","9/11/2007",13.2829554674186,2.70805020110221,1.6094379124341,2.18435948153933,5.02519544542759,9.47270463644367,7.42297125104942,6.45519856334012,10.0849754285815
"NLA06608-2450",8,7.68292682926829,1.35608619139769,0.125,0.00952380952380952,25,1.63715608084096,6493.777582,2644968.7189,43.631644,-124.1790441,14.48418233,10.5,1.894191771,68.29,17,17100304,1,"Region_10",87,2280,148,3,9592,7.38,19.045455,5.762941176,"Coast Range","II","Western Forested Mountains","II","WMTNS NATURAL","OR","7/24/2007",14.7881697967018,3.2188758248682,2.07944154167984,2.03900057212133,4.46590811865458,7.73193072194849,4.99721227376411,1.09861228866811,9.16868469670735
"NLA06608-2453",6,8.79242605188916,0.658057435151992,0,0,14,1.10431085295067,1788.613524,145624.6909,41.804185,-116.2369826,47.62297136,6.1,4.670710357,1639,17,17050105,80,"Region_9",147.9,5650,765,283,35790,8.06,18.728571,7.056928105,"Northern Basin and Range","III","Xeric West","III","WMTNS MAN-MADE","NV","7/10/2007",11.8887879807247,2.63905732961526,1.79175946922805,2.1738906749683,4.99653636971675,8.63941082414049,6.63987583382654,5.64544689764324,10.4854238037601
"NLA06608-2457",18,31.0287610619469,1.71466840497885,0.166666666666667,0.0285204991087344,14,1.5033681424014,7765.434286,695816.7732,37.437237,-113.0490711,83.10155806,4.8,7.154614838,2474,15,15010008,19,"Region_8",325.5,3910,314,16,154,7.84,18.923333,6.840784314,"Wasatch and Uinta Mountains","II","Western Forested Mountains","II","WMTNS MAN-MADE","UT","8/23/2007",13.4528416477618,2.63905732961526,2.89037175789616,3.43491455055867,5.78536246164862,8.27129265297941,5.74939298590825,2.77258872223978,5.03695260241363
"NLA06608-2463",3,8.01204819277108,0.719964190404601,0.333333333333333,0.0150375939849624,20,2.24639589712441,519.0310922,25596.39659,40.175475,-110.4849079,1331.971192,25,52.84347808,1741,14,14060004,20,"Region_8",595.2,3070,183,6,5789,8.33,17.060385,6.839150327,"Colorado Plateaus","III","Xeric West","III","WMTNS MAN-MADE","UT","7/19/2007",10.1502068623572,2.99573227355399,1.09861228866811,2.08094643285926,6.38889748351888,8.02943284058124,5.20948615284142,1.79175946922805,8.663714844079
"NLA06608-2477",12,0.579739799137211,2.25993586997736,0,0,27,0.446080465013622,17320.497422,4165866.0378,37.569361,-115.2249025,81.85228527,1.4,4.749179487,1169.22,15,15010011,13,"Region_9",1399,17110,1238,32,35326,8.93,23.4,6.936862745,"Central Basin and Range","III","Xeric West","III","WMTNS MAN-MADE","NV","6/26/2007",15.2424347442131,3.29583686600433,2.484906649788,-0.545175898279931,7.24351297466548,9.74741836688624,7.12125245324454,3.46573590279973,10.4723745157154
"NLA06608-2481",18,3.33048676345004,1.83144399392311,0,0,19,1.51629940959268,1154.58586,1275541.9849,43.988628,-119.3927622,5.932808012,5.6,1.052801011,1391.89,17,17070201,11,"Region_10",216.1,4790,421,36,6104,7.7,21.316667,6.788562092,"Blue Mountains","II","Western Forested Mountains","II","WMTNS MAN-MADE","OR","8/1/2007",14.0588817324472,2.94443897916644,2.89037175789616,1.20311846852002,5.37574126351284,8.47428569040496,6.04263283368238,3.58351893845611,8.71669957296429
"NLA06608-2492",20,1.87431091510474,2.60628825636679,0.3,0.426470588235294,37,2.44496900015312,1067.653585,373113.66584,34.476171,-89.66897642,12459.03176,6.1,240.2747753,82.01,8,8030201,65,"Region_4",83.32,2890,337,33,11800,7.59,27.291429,5.73130719,"Southeastern Plains","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW MAN-MADE","MS","7/24/2007",12.8296383863594,3.61091791264422,2.99573227355399,0.628241079929171,4.42268861639277,7.96901178110648,5.82008293035236,3.49650756146648,9.37585481045376
"NLA06608-2497",12,8.74512587837073,1.31507269231404,0.166666666666667,0.211764705882353,19,1.17177786127323,48651.26437,4668152.548,48.00822,-116.9701212,54.4877937,1.2,3.420549716,686,17,17010214,15,"Region_10",41.77,4170,868,64,9316,6.77,25.766667,5.483594771,"Northern Rockies","II","Western Forested Mountains","II","WMTNS MAN-MADE","ID","7/17/2007",15.3562739513748,2.94443897916644,2.484906649788,2.16849650269181,3.73217837850908,8.33567131479285,6.76619171466035,4.15888308335967,9.13948863100423
"NLA06608-2507",14,19.7149643705463,1.53477069774752,0.357142857142857,0.496385542168675,49,2.72729702537026,23734.00202,19728845.6625,40.075195,-86.05550077,590.627289,12.2,55.35230396,254.81,5,5120201,55,"Region_5",371,3760,1101,34,101,8.61,20.138462,5.773267974,"Eastern Corn Belt Plains","VI","Corn Belt and Northern Great Plains","VI","PLNLOW MAN-MADE","IN","7/11/2007",16.7975923695716,3.89182029811063,2.63905732961526,2.98137796010231,5.91620206260743,8.23217423638394,7.00397413672268,3.52636052461616,4.61512051684126
"NLA06608-2513",18,15.5857023092752,2.0747708656527,0.166666666666667,0.112469437652812,22,1.60596923554522,82732.01466,6263386.4446,47.132856,-122.5619208,441.4867637,28.9,17.47030509,72.65,17,17110019,2,"Region_10",115.7,3150,259,5,1096,8.12,14.35,5.122614379,"Puget Lowland","II","Western Forested Mountains","II","WMTNS NATURAL","WA","8/21/2007",15.6502315623982,3.09104245335832,2.89037175789616,2.74635397535928,4.75100063419963,8.05515773181968,5.55682806169954,1.6094379124341,6.99942246750796
"NLA06608-2523",16,86.9952087611225,1.7833216614261,0.25,0.317859952793076,45,2.04885327938928,45611.16565,15419934.8213,41.346887,-85.42886396,25.94650237,6.5,3.367300862,270.04,4,4050001,56,"Region_5",506.3,10020,1259,56,53,8.58,23.1375,5.771503268,"Southern Michigan/Northern Indiana Drift Plains","VII","Mostly Glaciated Dairy Region","VII","PLNLOW NATURAL","IN","7/31/2007",16.5511716991969,3.80666248977032,2.77258872223978,4.46585304542685,6.22712937897586,9.21233837463886,7.13807303404435,4.02535169073515,3.97029191355212
"NLA06608-2524",11,0.799347471451876,1.46462013586491,0.272727272727273,0.255102040816327,23,1.78439015988666,3137.2280926,492626.16025,31.95537,-91.220466,1115.177547,10,39.97380771,18.58,8,8050003,73,"Region_6",151.9,4430,580,33,2424,8,26.491818,5.480784314,"Mississippi Alluvial Plain","X","Texas-Louisiana Coastal and Mississippi Alluvial Plains","CPL","PLNLOW NATURAL","LA","9/14/2007",13.1075058697343,3.13549421592915,2.39789527279837,-0.223959544831539,5.02322240960173,8.39615486303918,6.36302810354046,3.49650756146648,7.7931743471892
"NLA06608-2565",13,2.87206266318538,1.92385210806652,0.384615384615385,0.0340909090909091,31,2.1246868845503,9316.35824,993526.782,28.323201,-81.22725223,63.83628941,3.5,3.142083677,18.58,3,3090101,75,"Region_4",156.7,4550,410,19,873,6.56,31.4,5.46496732,"Southern Coastal Plain","XII","Southeastern Coastal Plain","CPL","PLNLOW NATURAL","FL","8/22/2007",13.8090162978326,3.43398720448515,2.56494935746154,1.05503046960582,5.05433314936197,8.422882511945,6.01615715969835,2.94443897916644,6.7719355558396
