"SITEID_12","zpSR","zpDen","zpDiv.Sh","Omni","W.Omni","phySR","phyDiv.Sh","phyDen.Ind","phyDen.BioV","SITEID_07","LAT_DD","LON_DD","LakeArea","LakeDepth","LakePerim","LakeEleva","HUC2","HUC8","ECO3","ECO3_2015","EPA_REG","Cond","DOC","NTL","PTL","Silica","pH","Temp","Sol","ln_phyDen.BioV","ln_phySR","ln_zpSR","ln_zpDen","ln_Cond","ln_DOC","ln_NTL","ln_PTL","ln_Silica"
"NLA12_TX-116",37,1.1803187,1.54137159727879,0.297297297297297,0.0537236256614421,42,2.72082141407632,11259.3255,2920329.5372,"NLA06608-2120",32.5933156,-98.31780702,13.86610093,3.5,1.989961906,273.8,12,12060201,29,29,"Region_6",159.5,9200,633,34,5412,8.51,29.9542307692308,6.38614379084967,14.8872070230823,3.73766961828337,3.61091791264422,0.165784486757017,5.0720439222249,9.12695876303713,6.45047042214418,3.52636052461616,8.59637398929068
"NLA12_TX-117",40,5.5394833,2.23960458293547,0.5,0.721989901115868,43,2.14244417917725,268208.0041,20530985.906,"",33.06712109,-95.73801377,14.71439965,3.35,1.908590771,148.99,12,12010003,33,33,"Region_6",110,13340,2790.5,414.5,8855.5,7.825,28.9448717948718,6.35052287581699,16.8374458105406,3.76120011569356,3.68887945411394,1.71190122926153,4.70048036579242,9.49852231946961,7.93397607022849,6.02707297457535,9.08879401389669
"NLA12_TX-118",18,0.7677305,1.71827765497956,0.444444444444444,0.892811735368075,27,2.28829266739421,1998781.8424,11402717.0235,"",29.16088523,-95.32520155,37.73518046,1.1,2.774000093,1.82,12,12040205,34,34,"Region_6",1071,7570,1199,86,19727,8.3,30.4487179487179,5.92058823529412,16.2493622203621,3.29583686600433,2.89037175789616,-0.264316518876631,6.97634807044775,8.9319483464315,7.08924315502751,4.45434729625351,9.88974353474387
"NLA12_TX-121",20,0.6023512,1.50504672869896,0.4,0.1430399740218,18,1.8266062546081,642120.3747,12753780.5479,"",31.7872742,-96.06449217,852.4902475,10,41.84616876,91.44,12,12030201,33,33,"Region_6",1203,11730,1264,204,4301,8.81,30.51,6.29856209150327,16.361338299178,2.89037175789616,2.99573227355399,-0.506914615074032,7.09257371597468,9.36990494164752,7.1420365747068,5.31811999384422,8.36660283278374
"NLA12_TX-124",24,0.240931,1.39459136490123,0.375,0.116284330368446,27,2.17035146542958,133803.6311,5547935.4378,"",32.79752902,-98.98190835,6050.902632,10.5,177.9037867,360.68,12,12060105,29,29,"Region_6",1288,6050,596,25,7427,8.62,29.2205128205128,6.38614379084967,15.5289364233268,3.29583686600433,3.17805383034795,-1.42324469353911,7.1608459066643,8.70781355102489,6.39024066706535,3.2188758248682,8.9128772876693
"NLA12_TX-128",26,0.3999967,1.84302913434852,0.230769230769231,0.0515439252373832,21,2.35355175623839,122587.7644,1718937.8387,"",32.66237175,-97.61238491,43.19588639,10.4,5.568643542,249.06,12,12030102,29,29,"Region_6",314,5560,529,56,17761,8.27,22.2923076923077,6.42869281045752,14.3572171223964,3.04452243772342,3.25809653802148,-0.916298981908187,5.74939298590825,8.62335338724463,6.2709884318583,4.02535169073515,9.78476032126733
"NLA12_TX-129",10,0.8101692,0.382566351505614,0,0,17,2.04692082466486,35068.9113,4361435.2294,"",29.86638372,-95.17138389,302.654731,3.3,9.467354054,14.32,12,12040104,34,34,"Region_6",174.8,14650,1044,59,3346,7.66,26.0025641025641,5.92058823529412,15.2883117422121,2.83321334405622,2.30258509299405,-0.21051216424101,5.16364246322143,9.59219561444521,6.95081476844258,4.07753744390572,8.11552088154677
"NLA12_TX-135",12,5.8911277,0.934590033268219,0.583333333333333,0.970532144465312,16,2.02405248764168,125279.5211,8425662.2696,"",26.62195986,-98.06124241,6.722705342,1.5,1.047712118,19.4,12,12110207,34,34,"Region_6",5790,19860,2894,114,5743,9.22,31.2474358974359,6.49823529411765,15.9467926387809,2.77258872223978,2.484906649788,1.77344743943922,8.66388757056704,9.89646293759916,7.97039490719143,4.7361984483945,8.6557370008643
"NLA12_TX-136",17,7.5975486,1.31003913149313,0.411764705882353,0.873226082423481,33,1.68511033157592,72534.34770593,38061765.1062,"",32.49282566,-100.578457,12.0798201,1.3,2.322251955,703.05,12,12060102,26,26,"Region_6",1296,11830,1669,113,5872,8.3,28.2525641025641,6.4675816993464,17.4547207956933,3.49650756146648,2.83321334405622,2.02782564262942,7.16703787691222,9.37839395697243,7.41997992366183,4.72738781871234,8.67795057029435
"NLA12_TX-137",23,0.1482646,1.86574063454005,0.173913043478261,0.123534545670376,16,1.52733574626685,136483.9693,756032.6495,"",31.91034371,-95.30185594,481.439582,12.5,34.20114109,129.52,12,12020001,35,35,"Region_6",92.2,3440,590,30,12194,7.51,23.2846153846154,6.1840522875817,13.5358398413984,2.77258872223978,3.13549421592915,-1.90875676365994,4.52396013056255,8.14322675036744,6.38012253689976,3.40119738166216,9.40869930646776
"NLA12_TX-141",19,0.2022664,1.76946894721672,0.368421052631579,0.246939679551324,28,1.38908174731389,34020.6163,3339051.8881,"",31.70876097,-94.35710738,214.6028942,9.2,19.74274092,94.15,12,12020005,35,35,"Region_6",141.2,6500,445,30,8921,7.67,23.145,6.06875816993464,15.021197458817,3.3322045101752,2.94443897916644,-1.5981696385683,4.95017732505914,8.77955745588373,6.09807428216624,3.40119738166216,9.09616332691378
"NLA12_TX-144",15,0.7390526,1.10566949792732,0.2,0.241299469077032,25,1.5473510069251,79977.7608,3315809.788,"",31.88917209,-97.70249202,20.72777243,4.8,2.628921883,290.04,12,12060204,29,29,"Region_6",312,5800,470,30,7619,8.34,26.5076923076923,6.33928104575163,15.0142124317103,3.2188758248682,2.70805020110221,-0.30238618330034,5.74300318780948,8.66561319653451,6.1527326947041,3.40119738166216,8.93840040647301
"NLA12_TX-148",24,2.3634967,1.89744006053381,0.333333333333333,0.287124877305731,28,3.03634578677,446.6371,3019491.0288,"",33.27090609,-98.15099199,20.20554838,2.5,2.289338064,291.01,12,12030101,29,29,"Region_6",412,5740,595,64,10611,8.56,31.1487179487179,6.43790849673203,14.9205988416378,3.3322045101752,3.17805383034795,0.860142175015781,6.02102334934953,8.65521448931361,6.38856140554563,4.15888308335967,9.26964647787359
"NLA12_TX-152",11,0.2301494,1.66269617055032,0.272727272727273,0.545168920709765,19,2.24129252123122,1518293.7342,76129862.856,"",32.58187778,-101.165507,707.33108,1.7,21.36242817,688.53,12,12080002,26,26,"Region_6",5700,26790,5913,486,12837,8.2,29.0525641025641,6.56712418300654,18.1479511618359,2.94443897916644,2.39789527279837,-1.46902661571772,8.64822145382264,10.1957839625387,8.68490859582083,6.18620862390049,9.46008690508493
"NLA12_TX-157",23,0.8583946,2.02772602956793,0.304347826086957,0.297702828046682,40,2.81173175062381,11112.3902,4378099.882,"",32.82785688,-94.047393,21.66033969,5.8,5.616612116,51.16,11,11140306,35,35,"Region_6",201,13590,579,58,14630,6.81,23.95,6.17823529411765,15.2921253713319,3.68887945411394,3.13549421592915,-0.152691378458967,5.30330490805908,9.51708950714519,6.361302477573,4.06044301054642,9.59082949401417
"NLA12_TX-158",10,0.3754731,0.679832796691494,0.4,0.905931743179472,39,2.87849805104433,147673.3694,6326912.0375,"",26.06969798,-97.56163797,14.04966974,1.2,4.793572166,9.62,12,12110208,34,34,"Region_6",1300,4870,806,88,17008,8.2,29.7,6.49562091503268,15.6603228453139,3.66356164612965,2.30258509299405,-0.979568448160304,7.17011954344963,8.49084921607663,6.69208374250663,4.47733681447821,9.74143910058173
"NLA12_TX-159",11,1.6331283,1.8225102551725,0.0909090909090909,0.0014812063449026,24,2.42707880242615,292766.9641,26876706.2492,"",30.00697302,-96.70980987,21.42774456,3,2.868964614,109.8,12,12090301,32,32,"Region_6",234,12780,1368,100,35576,8.37,27.9,6.16888888888889,17.1067705307391,3.17805383034795,2.39789527279837,0.4904973779566,5.4553211153577,9.45563672793152,7.2211050981825,4.60517018598809,10.4794265321905
"NLA12_TX-160",37,0.9074724,2.50631698005073,0.405405405405405,0.566053248561609,36,3.01451760012714,47001.513,8567206.4549,"",32.8469031,-96.88653964,24.61334018,10.4,2.351108371,125.25,12,12030103,32,32,"Region_6",376,4400,899,79,4134,8.7,28.5636363636364,6.38875816993464,15.9634522695119,3.58351893845611,3.61091791264422,-0.0970921265287632,5.92958914338989,8.38935981990635,6.80128303447162,4.36944785246702,8.32700074024171
"NLA12_TX-161",21,0.3275167,1.49445680800676,0.333333333333333,0.36733638315237,8,1.21189018956308,341373.9366,13174805.847,"",29.61660959,-95.64840829,7.590781286,1.3,1.483857945,22.25,12,12070104,34,34,"Region_6",933,5320,743,171,18944,8.1,26.4512820512821,5.92058823529412,16.3938169158125,2.07944154167984,3.04452243772342,-1.11621623284048,6.83840520084734,8.57922858233569,6.61069604471776,5.14166355650266,9.84924253768373
"NLA12_TX-165",29,0.2243285,2.4056658771394,0.310344827586207,0.578961210902761,49,3.23910632773497,52812.1054,3948289.7568,"",33.83357441,-95.63207419,2386.696493,11,70.87955761,137.5,11,11140101,33,33,"Region_6",135.2,5090,436,26,2188,8.5,27.7346153846154,6.35052287581699,15.1887930701554,3.89182029811063,3.36729582998647,-1.49464378355709,4.90675516360886,8.53503310954457,6.07764224334903,3.25809653802148,7.69074316354187
"NLA12_TX-169",9,0.1774777,0.58078046955275,0.444444444444444,0.847994424088209,9,1.12749467181668,113.0745,49165.6221,"",32.19966096,-94.907485,30.07304761,4,2.486766248,124.94,12,12020004,35,35,"Region_6",573,230,4065,54,41445,3.34,30.17,6.17823529411765,10.8029499204445,2.19722457733622,2.19722457733622,-1.72891031176207,6.35088571671474,5.4380793089232,8.31016902198191,3.98898404656427,10.6321225260256
"NLA12_TX-170",29,1.003464,1.92277887623836,0.275862068965517,0.252178254526321,32,2.68403376243548,112704.1062,12613938.1305,"",30.9634384,-95.90350405,27.3039875,2.2,2.947434227,86.87,12,12030202,33,33,"Region_6",85.6,9540,1223,84,3408,7.76,29.2,6.01745098039216,16.3503129613657,3.46573590279973,3.36729582998647,0.00345801417129071,4.4496852831477,9.16324876444233,7.10906213568717,4.43081679884331,8.13388088794921
"NLA12_TX-176",22,3.3556622,1.37168653138623,0.318181818181818,0.752388366147224,21,1.62820703291986,27239.6502,2224380.1228,"",32.46570764,-96.20016563,3.514443489,2.3,0.907858673,118.26,12,12030107,32,32,"Region_6",107.9,12440,1356,130,5088,8.06,28.8987179487179,6.38875816993464,14.6149888382729,3.04452243772342,3.09104245335832,1.21064912799654,4.68120487226409,9.42867236629317,7.21229446850034,4.86753445045558,8.53464010501996
"NLA12_TX-182",19,1.2534344,1.5197389415753,0.157894736842105,0.120661280718002,30,2.46523614272944,45270.3105,5322132.7028,"",31.58749658,-98.62250327,27.75564237,4.4,3.179763561,448.76,12,12090107,29,29,"Region_6",262,6490,609,39,12612,8.89,28.225641025641,6.39326797385621,15.4873846649703,3.40119738166216,2.94443897916644,0.225887303780473,5.5683445037611,8.77801780969814,6.4118182677099,3.66356164612965,9.44240402066495
"NLA12_TX-187",19,4.1104007,1.63221524705333,0.473684210526316,0.645104332528943,38,3.19244307885421,36612.1755,5682068.6999,"",32.41566325,-96.05998989,21.28673491,2.2,2.119673523,117.29,12,12030107,33,33,"Region_6",164.1,9200,1070,167,2859,8.34,33.3051282051282,6.38875816993464,15.5528259321187,3.63758615972639,2.94443897916644,1.4135205176732,5.10047599809605,9.12695876303713,6.97541392745595,5.11799381241676,7.95822719232231
"NLA12_TX-190",19,0.0588469,2.36995997688928,0.315789473684211,0.216487189639556,29,2.73914348627629,653.8783,1566866.2998,"",32.0726955,-97.12977293,12.55736965,2.9,2.450877656,186.89,12,12060202,32,32,"Region_6",245,3550,349,30,3485,8.25,28.9102564102564,6.42869281045752,14.2645881952985,3.36729582998647,2.94443897916644,-2.83281612295896,5.50125821054473,8.17470288246946,5.85507192220243,3.40119738166216,8.15622332319462
"NLA12_TX-195",21,1.1734925,1.246452209247,0.380952380952381,0.858431306548614,35,2.75474315629147,32642.0154,5486413.9937,"",33.51617531,-94.12513187,17.08974416,2.5,3.723156579,82.39,11,11140201,35,35,"Region_6",131.1,6680,655,89,15575,7.6,30,-0.23078431372549,15.5177854113036,3.55534806148941,3.04452243772342,0.159984345150895,4.87596039076965,8.80687326653069,6.48463523563525,4.48863636973214,9.65342234365565
"NLA12_TX-196",31,0.4428672,2.03364637171201,0.419354838709677,0.753195540333536,19,1.80567549867647,286813.5987,9956369.5503,"",31.33182559,-97.26843785,14.8296293,2.9,2.28393572,180.5,12,12070101,32,32,"Region_6",321,6030,898,88,17671,8.3,26.6397435897436,6.33928104575163,16.1137230601315,2.94443897916644,3.43398720448515,-0.814485328144654,5.77144112313002,8.70450228972123,6.8001700683022,4.47733681447821,9.77968015680806
"NLA12_TX-199",18,4.5958813,1.61247297990538,0.388888888888889,0.0677465712615337,22,1.63037032642531,2395547.6118,148041306.822,"",32.04833893,-95.99865481,6.176894879,1,1.065764862,90.15,12,12030105,33,33,"Region_6",296,26380,4650,525,9624,7.96,29.0987179487179,6.30627450980392,18.8130018929358,3.09104245335832,2.89037175789616,1.52516053284707,5.69035945432406,10.1803614262713,8.4446224985814,6.26339826259162,9.17201525765451
"NLA12_TX-201",15,2.9796937,1.03932848728068,0.133333333333333,0.00262765263422881,30,2.51848834241534,370624.1222,44822523.045,"",30.55887079,-95.49710901,2.952511168,1.6,0.637498622,107.65,12,12040103,35,35,"Region_6",207,8280,754,43,15579,7.9,28.8423076923077,6.01745098039216,17.6182213175907,3.40119738166216,2.70805020110221,1.09182050999965,5.33271879326537,9.02159824737931,6.62539236800796,3.76120011569356,9.65367913251243
"NLA12_TX-202",28,0.8337967,2.26744013869244,0.392857142857143,0.318805291505711,8,1.83534775376296,618698.4025,19519308.5853,"",32.05630851,-96.73178299,5.472042334,2.8,1.16197028,162.61,12,12030108,32,32,"Region_6",87.8,10090,1713,116,17085,8.86,27.6679487179487,6.38875816993464,16.7869147174868,2.07944154167984,3.3322045101752,-0.181765671326914,4.47506150064107,9.21930011334766,7.44600149832412,4.75359019110636,9.74595616454939
"NLA12_TX-205",21,0.6998383,1.40009926774737,0.238095238095238,0.0654879848673615,22,1.97698024888269,12629.6443,1652413.7099,"",29.12694253,-95.58166196,80.02414006,1.5,3.579287859,6.69,12,12070104,34,34,"Region_6",1196,10570,1013,17,2051,9.26,18.1615384615385,5.92058823529412,14.3177476314323,3.09104245335832,3.04452243772342,-0.356905970623342,7.08673793451058,9.26577507886428,6.92067150424868,2.83321334405622,7.62608275807238
"NLA12_TX-218",14,0.2825243,1.33544229815271,0.214285714285714,0.284319260325572,21,2.04614426705901,1735765.0051,51423707.0393,"",33.5630296,-97.01641569,203.1477418,5.9,17.67713892,211.86,12,12030103,29,29,"Region_6",454,6890,1753,122,7059,8.48,27.2833333333333,6.42130718954248,17.7556098505387,3.04452243772342,2.63905732961526,-1.26399071439584,6.11809719804135,8.8378263640077,7.46908388492123,4.80402104473326,8.86205867739547
"NLA12_TX-232",22,0.4888419,1.83689662949145,0.272727272727273,0.103912941996175,17,1.09416868550295,278797.8476,3073604.9369,"",33.17048801,-95.09123194,2.07953227,19.3,0.565181704,125,11,11140305,33,33,"Region_6",298,9530,979,35,3802,8.87,13.3736842105263,6.35052287581699,14.9383616772224,2.83321334405622,3.09104245335832,-0.715716154667579,5.6970934865054,9.16219999664825,6.88653164253051,3.55534806148941,8.24328252304838
"NLA12_TX-234",23,3.4472229,1.62814870389116,0.304347826086957,0.0546833800622524,26,2.13592238665634,49219.6352,16473884.0681,"",32.10705826,-97.88118693,26.47463415,4.6,5.547183466,313.74,12,12060204,29,29,"Region_6",295,7880,883,54,19089,8.17,24.0641025641026,6.42869281045752,16.6172869011938,3.25809653802148,3.13549421592915,1.23756895037006,5.68697535633982,8.97208318285193,6.78332520060396,3.98898404656427,9.8568675319009
"NLA12_TX-235",19,6.3604478,1.53393288657535,0.421052631578947,0.058759825055085,12,1.46155090807899,82704.1833,46338820.4368,"",31.9239003,-94.08029271,5.122877813,3.1,1.168197387,76.94,12,12010004,35,35,"Region_6",183.8,11200,1433,88,376,7.76,24.4897435897436,6.06875816993464,17.6514906221085,2.484906649788,2.94443897916644,1.85009878367848,5.21384820992159,9.32366905728319,7.26752542782817,4.47733681447821,5.92958914338989
"NLA12_TX-R02",20,0.1846095,1.85984609754112,0.25,0.45205040910679,32,2.45797980196998,54156.4193,2659967.0194,"NLA06608-1047",31.11366834,-94.14304379,45650.69086,17.4,990.8719608,49.99,12,12020005,35,35,"Region_6",147,5300,365,41,13095,7.68,27.4833333333333,6.06875816993464,14.7938242819592,3.46573590279973,2.99573227355399,-1.68951249561566,4.99043258677874,8.57546209954021,5.89989735358249,3.71357206670431,9.47998575694181
"NLA12_UT-101",31,2.4700538,1.85366135949406,0.387096774193548,0.104813142126702,44,2.91325703405749,12089.78263906,3751354.3577,"NLA06608-1753",37.52243125,-112.7718285,169.5224843,2.55,9.112995006,2753.79,16,16030001,19,19,"Region_8",174.25,2505,268.5,16.5,5348,8.79,15.0152564102564,6.64862745098039,15.1376274947966,3.78418963391826,3.43398720448515,0.904239931779193,5.16049104964063,7.82604401351897,5.59285091394892,2.80336038090653,8.58447793822183
"NLA12_UT-102",26,0.1553445,2.95663401304567,0.423076923076923,0.171211082465102,8,1.09277386755427,34860.1682,2145641.7869,"NLA06608-2463",40.17574563,-110.4823139,1331.970866,33,52.84354046,1741,14,14060004,20,20,"Region_8",525,2780,186,21,3705,8.65,13.6923076923077,6.38176470588235,14.5789492669444,2.07944154167984,3.25809653802148,-1.86211004769643,6.26339826259162,7.93020620668468,5.2257466737132,3.04452243772342,8.21743853773019
"NLA12_UT-103",18,2.2822747,1.44928492515096,0.5,0.869830174255536,15,2.41440953062193,2760.2845,6254780.6559,"NLA06608-0962",41.51882171,-111.7364334,69.82459053,34,6.892848195,1640,16,16010203,19,19,"Region_8",351,1800,189,23,6728,8.27,7.86538461538461,6.72751633986928,15.6488566342659,2.70805020110221,2.89037175789616,0.825172621057572,5.86078622346587,7.49554194388426,5.24174701505964,3.13549421592915,8.81403320165278
"NLA12_UT-104",26,0.0847184,2.67487293197759,0.384615384615385,0.0470936656027498,21,0.547953220449022,2215.6203,1194642.5398,"NLA06608-1810",41.37535097,-112.0897045,3987.606092,6.7,29.8874241,1287.17,16,16020102,13,13,"Region_8",869,3010,259,65,5873,8.54,17.6085714285714,7.05228758169935,13.993357568725,3.04452243772342,3.25809653802148,-2.46842246360859,6.76734312526539,8.00969535774292,5.55682806169954,4.17438726989564,8.67812085552252
"NLA12_UT-105",17,0.9996215,2.56734106690454,0.470588235294118,0.158778197547772,19,2.37590682869334,1699.0014,6116967.2221,"NLA06608-1874",40.942526,-111.4050319,536.6413991,15,17.48391493,1695,16,16020101,19,19,"Region_8",480,3230,291,23,3600,8.57,16.6448717948718,6.54967320261438,15.6265769797176,2.94443897916644,2.83321334405622,-0.000378571649205112,6.17378610390194,8.0802374162167,5.67332326717149,3.13549421592915,8.1886891244442
"NLA12_UT-108",16,0.6869794,2.51561463508935,0.4375,0.138920031663249,16,2.06290894607827,11095.4816,8563970.2559,"NLA06608-0425",38.60046835,-111.841172,144.3154115,3.7,6.780685461,2132,16,16030002,19,19,"Region_8",272,4390,440,80,24141,8.24,14.4634615384615,6.55705882352941,15.9630744555306,2.77258872223978,2.77258872223978,-0.375450972653319,5.605802066296,8.38708450606922,6.08677472691231,4.38202663467388,10.0916669188142
"NLA12_UT-109",28,1.3343964,2.38816154428575,0.214285714285714,0.14259600820266,17,0.883430797333858,1112349.2666,583477017.991,"NLA06608-2655",40.72381895,-109.183908,43.28528102,3,4.283174029,2184,14,14040106,20,20,"Region_8",188,16330,1855,96,7211,9.72,15.1961538461538,0.0447058823529412,20.1845156224388,2.83321334405622,3.3322045101752,0.288479054776979,5.23644196282995,9.70075918596451,7.52563997504154,4.56434819146784,8.88336291691676
