"SITEID_07","zpSR","zpDen","zpDiv.Sh","Omni","W.Omni","phySR","phyDiv.Sh","phyDen.Ind","phyDen.BioV","LAT_DD","LON_DD","LakeArea","LakeDepth","LakePerim","LakeEleva","HUC_2","HUC_8","ECO3","EPA_REG","Cond","DOC","NTL","PTL","Silica","pH","Temp","Sol","ECO_L3_NAM","NUT_REG","NUTREG_NAME","ECO_NUTA","ECO3_X_ORIGIN","STATE","DATE","ln_phyDen","ln_phySR","ln_zpDen","ln_zpSR","ln_NTL","ln_PTL","Lat","ln_DOC","ln_Silica","ln_Temp","ln_Sol","Omni2"
"NLA06608-1910",24,1.45723730155035,2.11381389565563,-0.693531578530983,0.159744408945687,33,0.732793344340944,92466.6708,5669205.3649,45.873397,-87.80067574,31.72826483,1.8,3.098881525,312.08,4,4030108,50,"Region_5",186.1,18150,830,37,2729,0.733782181054466,22.2,5.678431373,"Northern Lakes and Forests","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","PLNLOW NATURAL","MI","7/11/2007",0.658325963177957,0.790006649453103,-1.42134208258727,1.78497335595999,0.296351454208056,0.156679289657486,1.04318886747835,1.4072256880119,-0.37364006116578,0.267975240245874,-0.172210711763664,-0.25740010329959
"NLA06608-1930",11,1.33871630809449,1.48062818948453,-0.592606846843737,0.102362204724409,26,1.47788210929659,1369.125869,1316297.1258,44.100512,-111.4734759,144.1652689,8,19.3643789,1571.27,17,17040202,12,"Region_10",149.4,1350,178,31,30245,0.746921314805757,20.177778,6.178235294,"Snake River Plain","III","Xeric West","III","WMTNS MAN-MADE","ID","7/24/2007",-0.145293045594703,0.270199639493103,-1.4842434877576,-0.312318207667922,-1.16390198382292,0.0441278250799492,0.690522646316131,-1.70173989249955,1.43345518934252,-0.0676642971959483,0.85600818030598,-0.32188491762166
"NLA06608-1936",11,35.8260229433777,1.09749514221698,0.618489933403223,0.0496575342465753,30,0.278747715594932,268330.63309,9949961.331,38.793202,-90.78180772,174.9011065,5.5,15.59117931,149.38,7,7110009,72,"Region_7",455.5,5610,788,89,1925,0.181938563500255,25.428571,5.768888889,"Interior River Valleys and Hills","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW MAN-MADE","MO","9/13/2007",0.967902296843685,0.582202082084742,0.953003582707539,-0.312318207667922,0.247101391543332,0.715024976846849,-0.36521924457721,0.00249006913667155,-0.635839339721113,0.745132799223726,0.0204268432252299,-0.30631210525925
"NLA06608-1948",14,1.19529593213804,2.1928155917159,0.0994484561545259,0.338709677419355,51,2.61224198493983,43576.97454,8566962.9281,42.533473,-100.645836,177.8716474,1.2,10.93167011,890.33,10,10150004,44,"Region_7",490.5,26210,2981,486,49716,1.29876493235997,25.166667,6.035490196,"Nebraska Sand Hills","IV","Great Plains Grass and Shrublands","IVnat","PLNLOW NATURAL","NE","8/21/2007",0.885541157767523,1.73912964608458,-1.56826707448373,0.335995064467242,1.50901187399182,1.79490673067476,0.378803768586431,1.84687317645531,1.80683201440433,0.708750607107103,0.571087536823836,-0.491435530539723
"NLA06608-1953",17,11.3482013758051,1.93672338589055,-0.236401911476984,0.111969111969112,19,1.56955793114063,23132.42109,2314010.35,47.099457,-113.4075253,256.4082239,12.5,15.17081365,1190,17,17010203,17,"Region_8",147.8,2910,226,15,6484,0.247634232256707,15.723077,5.893071895,"Middle Rockies","II","Western Forested Mountains","II","WMTNS NATURAL","MT","8/25/2007",0.16518573913028,-0.413667219781573,0.100576543816379,0.85794251626939,-0.937461298177022,-0.41766466855726,1.28707944533204,-0.782834486671682,0.276508493407846,-0.944281877867731,0.280022905660098,-0.468585280406636
"NLA06608-1958",10,11.4583333333333,1.43238339629833,-1.13760039795487,0.0763636363636364,13,1.05729564171086,672.484905,568386.0956,43.662976,-122.4216059,1062.111112,43.8,48.0457533,471.43,17,17090001,4,"Region_10",54.33,980,18,10,22619,-0.277931117794922,15.2875,6.08,"Cascades","II","Western Forested Mountains","II","WMTNS MAN-MADE","OR","8/27/2007",-0.607454747419746,-1.24106757534771,0.107737848028077,-0.568539502809926,-3.33716149526677,-0.675594409682991,0.603487013580543,-2.08496063129474,1.21518150217255,-1.04300892582102,0.660646228077304,0.146563337930591
"NLA06608-1959",17,23.6345580933466,2.10736287822707,-1.02005276928384,0.0966386554621849,44,3.07042141712716,18449.31063,13848191.278,45.742641,-98.27345753,2155.092669,1.4,56.66295295,392,10,10160003,46,"Region_8",1077,13840,1494,493,14509,0.733782181054466,22.65,5.643529412,"Northern Glaciated Plains","VI","Corn Belt and Northern Great Plains","VI","PLNLOW MAN-MADE","SD","6/11/2007",1.14983653032348,1.41723921504274,0.644570449287506,0.85794251626939,0.853830020233378,1.80400378273268,1.01717859359466,1.08286823854921,0.881602928289219,0.338496024927814,-0.247359269772635,0.020564179606918
"NLA06608-1960",16,4.9141799017164,1.36324616700994,1.11049800037855,0.289855072463768,16,0.107371659949918,96064.002225,2256626.072,36.890682,-95.95265017,1146.982749,5.1,47.53140663,212.12,11,11070106,40,"Region_6",185.2,4530,403,108,4299,-0.435600722810412,28.418571,5.347124183,"Central Irregular Plains","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW MAN-MADE","OK","8/23/2007",0.151366024514561,-0.788351942505867,-0.520001066836317,0.69496602046179,-0.388883909473889,0.838113443593501,-0.743672747813765,-0.253338078151455,-0.0322287126475248,1.13580092453589,-0.904954656204171,0.116294540664068
"NLA06608-1968",10,6.02744807121662,1.15472290590851,0.194606060316787,0.574358974358974,28,2.32357929558066,206815.1081,28858652.4,48.133996,-108.1899505,87.76730968,1.8,5.108275656,768.42,10,10050014,42,"Region_8",797,10490,2076,255,1433,1.15423446109577,17.2,5.64,"Northwestern Glaciated Plains","V","South Central Cultivated Great Plains","V","PLNLOW MAN-MADE","MT","8/23/2007",1.55392555970396,0.431777081940147,-0.368589884991597,-0.568539502809926,1.16585236914318,1.38463587413566,1.49287224056407,0.75129291109517,-0.857580274829742,-0.628780317795832,-0.254984421680471,-0.477534612273815
"NLA06608-1975",19,16.7731029301277,1.47763850750556,-0.0508003925227285,0.0470324748040314,30,1.45342181656409,458.13492885,19355.630287,43.341145,-95.12645329,2359.151035,32,65.34002305,425.51,10,10230003,47,"Region_7",463.8,5830,739,18,10369,0.562973442287685,21.495652,5.619477124,"Western Corn Belt Plains","VI","Corn Belt and Northern Great Plains","VI","PLNLOW NATURAL","IA","8/8/2007",-2.46749898902841,0.582202082084742,0.390289130814587,1.15694915270048,0.186211581958573,-0.301683907191821,0.5394676763856,0.0485117382282435,0.629215737230929,0.154672822708762,-0.299418028979794,-0.495066719486672
"NLA06608-1985",13,41.5722379603399,1.54582184028884,-0.778929428420192,0.335604770017036,18,2.23993246674532,169.8271524,137571.32466,47.448688,-116.7986927,12489.8239,48.8,228.2143544,647.7,17,17010303,15,"Region_10",49.63,1280,27,3,9986,-0.580131194074609,10.7,5.964640523,"Northern Rockies","II","Western Forested Mountains","II","WMTNS NATURAL","ID","7/21/2007",-1.38819730811062,-0.531549858844324,1.06330604383706,0.136771428077538,-2.95260342251927,-1.44148125797714,1.35654925137287,-1.76544247500541,0.600940682858441,-2.2968350524657,0.427158634648056,-0.19493134468433
"NLA06608-1989",13,11.0094541018603,1.04604997830552,-0.26654232908494,0.03601108033241,21,1.47075897518693,11529.481151,1195592.4263,42.2029,-114.8909997,393.036586,11.3,17.50234236,1593,17,17040213,80,"Region_10",92.7,3720,658,71,26546,-0.00200930901781663,20.208333,6.828104575,"Northern Basin and Range","III","Xeric West","III","WMTNS MAN-MADE","ID","8/2/2007",-0.198225040627691,-0.195455483649486,0.0781057985786801,0.136771428077538,0.0761047060372975,0.571286592211604,0.31304545333854,-0.489029937466375,1.33545100567886,-0.0623468543349369,2.07506460869556,-0.461054478201681
"NLA06608-1992",14,104.441624365482,0.811216336878134,0.575236476965832,0.0388821385176185,23,1.51827302652143,49045.33108,10682889.814,32.45275,-96.06121126,4.869929972,4,1.156457427,115.81,12,12030107,33,"Region_6",87.19,9370,2041,108,7136,-0.409322455307829,26.2,5.343071895,"East Central Texas Plains","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW MAN-MADE","TX","9/20/2007",1.00701745884114,0.00289007662102084,1.74636250146875,0.335995064467242,1.14972601915054,0.838113443593501,-1.62647603636033,0.616206400677058,0.348491019528648,0.850157311981134,-0.914195374831635,-0.331962718778632
"NLA06608-1998",21,9.10916392844104,2.49877705235576,0.41664047002873,0.375751503006012,34,1.80551646517352,20760.663667,2701204.2566,46.60064,-88.11725533,52.5907937,7,5.017741367,525.63,4,4030107,50,"Region_5",23.05,7720,430,13,143,-1.56556622542142,19.4125,5.476993464,"Northern Lakes and Forests","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","PLNLOW NATURAL","MI","8/6/2007",0.250331709456929,0.855094996833407,-0.062386664030608,1.42600239996545,-0.327379059581056,-0.508695839469422,1.18785365999262,0.38446216220231,-2.58901175090617,-0.203538582397695,-0.612454658894753,-0.410111495041094
"NLA06608-2005",6,5.41069898396377,0.789442880106436,-1.8037036270907,0,4,0.00334032352422994,299034.63334,59937060.0311,42.297374,-116.1124743,56.64041145,2.6,4.915461325,1651,17,17050104,80,"Region_10",178,6140,1398,276,31650,-0.291070251546213,21.4,6.964052288,"Northern Basin and Range","III","Xeric West","III","WMTNS MAN-MADE","ID","7/12/2007",1.95615990759706,-3.81088637218749,-0.448630229977544,-1.94178633942019,0.790840111476474,1.43497773634998,0.331838431212502,0.110495343038412,1.46756818731758,0.139000477209683,2.31535968773365,1.1198787332047
"NLA06608-2007",14,3.95994443638173,2.14521326406647,0.575236476965832,0.230366492146597,38,2.98009045586713,3509.724286,1674204.921,45.75699,-97.32017864,54.11512029,2.2,5.318688804,583.97,7,7020001,46,"Region_8",641.1,12230,1331,59,7912,0.799477849810919,23.625,5.499738562,"Northern Glaciated Plains","VI","Corn Belt and Northern Great Plains","VI","PLNLOW NATURAL","SD","6/24/2007",-0.0129279099155382,1.09759999505924,-0.680084746128416,0.335995064467242,0.744260379118645,0.453511378277997,1.0200329285388,0.934906290102087,0.426042996891327,0.486602812388288,-0.561941274724392,-0.331962718778632
"NLA06608-2010",10,1.10539845758355,1.60047973946574,0.860709289452615,0.0930232558139535,44,2.3177147788813,1548.3630978,693344.3319,31.196332,-89.30335606,30.74814426,4.6,3.148014545,55.3,3,3170007,65,"Region_4",38.85,4210,494,24,1042,-1.07941827662366,28.08,5.596535948,"Southeastern Plains","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW MAN-MADE","MS","7/19/2007",-0.498088251750216,1.41723921504274,-1.62624256337552,-0.568539502809926,-0.195783146238573,-0.118679843487757,-1.8764054949886,-0.340986657961546,-1.09695524804784,1.09368270664665,-0.34927993420128,-0.128317167204115
"NLA06608-2027",11,3.22207276253637,1.44172276647624,-0.592606846843737,0.0323624595469256,6,0.700847633447315,58.0423278,450.895752,42.239797,-105.6303731,15.01394922,5,1.930960033,2339.29,10,10180011,21,"Region_8",93.7,8120,551,49,11106,-1.43417488790851,15.633333,6.39745098,"Southern Rockies","II","Western Forested Mountains","II","WMTNS MAN-MADE","WY","6/20/2007",-4.53649849279909,-2.92685172293631,-0.832983572960921,-0.312318207667922,-0.0922145075969295,0.335370570648356,0.320385086513971,0.444900055535109,0.680801448858601,-0.964397467610133,1.28099456852776,-0.32188491762166
"NLA06608-2036",13,13.0098397702484,1.97053552736022,0.245844770250312,0.0579010856453559,20,1.21282807988242,1457.5663449,173297.728,41.438392,-93.5509726,6.618375995,5.8,1.609873256,238.24,7,7100008,47,"Region_7",389.7,3480,278,11,728,0.352747302267033,22.714286,5.712222222,"Western Corn Belt Plains","VI","Corn Belt and Northern Great Plains","VI","PLNLOW NATURAL","IA","7/11/2007",-1.26114140639867,-0.301832567166436,0.201898575265354,0.136771428077538,-0.741053184479984,-0.614964457778428,0.160967824271633,-0.568820556740962,-1.36635685182795,0.348455927963787,-0.0998933080064976,-0.466323008100925
"NLA06608-2037",21,26.6034439730472,2.25614104273157,0.733832483902933,0.266416510318949,19,1.16891471366167,7419.85229,5520855.043,39.588921,-118.6723206,29.70432337,2,3.538713222,1189.99,16,16050203,13,"Region_9",518,6530,1190,175,15220,0.891451786069954,22.1275,7.308366013,"Central Basin and Range","III","Xeric West","III","WMTNS MAN-MADE","NV","6/14/2007",0.643733066221055,-0.413667219781573,0.732311367911697,1.42600239996545,0.638057039349698,1.14514606219761,-0.206933054081506,0.184173266178169,0.917544465111195,0.256480010624836,2.90356932398805,-0.228822770174073
"NLA06608-2039",14,23.8052541916973,1.78635222552841,0.575236476965832,0.216572504708098,21,1.92901911733609,1238.4582056,152438.4413,43.104116,-94.8984756,83.45182889,1.5,6.562627388,425.32,10,10230003,47,"Region_7",315.9,14600,4691,277,12856,0.786338716059628,24.6,5.675882353,"Western Corn Belt Plains","VI","Corn Belt and Northern Great Plains","VI","PLNLOW NATURAL","IA","8/9/2007",-1.33172246763789,-0.195455483649486,0.649906466202755,0.335995064467242,1.93902080410248,1.43727840075134,0.492317341346463,1.14682693063037,0.790730740801913,0.628719166992173,-0.17768343459597,-0.331962718778632
"NLA06608-2049",18,35.0014056789429,2.35639896193512,-0.323474229011079,0.263052208835341,31,1.70423877244183,5527.845944,375544.0437,48.020253,-115.0345388,82.01714736,26,6.594259876,1015,17,17010213,15,"Region_8",292.9,4190,276,5,11413,0.523556041033814,10.0625,5.691960784,"Northern Rockies","II","Western Forested Mountains","II","WMTNS NATURAL","MT","9/17/2007",-0.835528938487248,0.653693657903882,0.935737044938364,1.0116008437681,-0.747901134130692,-1.11652821451279,1.47024623042035,-0.346683887186739,0.70128667218832,-2.51270370141476,-0.143204250769679,-0.444366949964845
"NLA06608-2056",16,29.4036367656,2.3786922050416,-0.554760072461019,0.293233082706767,10,0.976345406357583,4187.950245,921366.427,41.4695,-93.92037248,93.28248783,6.4,10.26071092,278.75,7,7100008,47,"Region_7",251.1,6920,2082,572,14271,1.31190406611126,26.733333,5.712222222,"Western Corn Belt Plains","VI","Corn Belt and Northern Great Plains","VI","PLNLOW MAN-MADE","IA","8/22/2007",-0.341609876288043,-1.81309978200724,0.806517868335771,0.69496602046179,1.1685895626918,1.89855211634441,0.167155896711703,0.253575946988887,0.869177236172445,0.92097412987252,-0.0998933080064976,-0.343457559402743
"NLA06608-2072",4,6.85365853658537,0.20239827754651,-1.8037036270907,0,20,0.225741033784435,136742.062322,3874931.424,32.254041,-95.80076799,4.380662507,2.9,0.944796142,153.21,12,12020001,33,"Region_6",65.5,12330,1134,78,5694,-1.56556622542142,27.3,5.29751634,"East Central Texas Plains","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW MAN-MADE","TX","8/30/2007",0.448910553119478,-0.301832567166436,-0.273339037231114,-3.03179367491839,0.592340387024298,0.6311015113159,-1.66600367190405,0.944649144239797,0.178900369889869,0.994685516811501,-1.01856387713819,1.1198787332047
"NLA06608-2074",13,1.6839378238342,1.28030924381294,-0.26654232908494,0.0673076923076923,15,0.616004778131671,7545.94689,1115214.452,30.432524,-84.54449705,3360.424496,3.5,133.2590988,20.82,3,3120003,75,"Region_4",93.76,7020,1004,72,2717,0.0768254934899285,28.775,5.732091503,"Southern Coastal Plain","XII","Southeastern Coastal Plain","CPL","PLNLOW MAN-MADE","FL","6/13/2007",-0.236525912083125,-0.929065132756068,-1.31412825747312,0.136771428077538,0.47685948320332,0.58018370246777,-2.02834387850105,0.270741462051387,-0.376950829804095,1.17960191553991,-0.05756957883102,-0.461054478201681
"NLA06608-2076",18,14.2974371922737,2.01223319070976,-0.323474229011079,0.216335540838852,24,1.66075928208112,4620.1910812,268664.5504,35.151386,-93.42662016,35.10524886,11.6,3.915795531,156.34,11,11110204,37,"Region_6",30.31,2080,124,11,7657,-2.06485330797046,21.45,5.28751634,"Arkansas Valley","IX","Southeastern Temperate Forested Plains and Hills","IX","EHIGH MAN-MADE","AR","9/12/2007",-1.01984405544159,0.0956827067453098,0.2718760980442,1.0116008437681,-1.50676380780153,-0.614964457778428,-1.08965737050647,-1.18457321604832,0.401431228363843,0.14720157273829,-1.04159414659421,-0.444366949964845
"NLA06608-2078",12,1.93553816376336,1.63618625450126,-0.138445554251127,0.169565217391304,28,1.04232896129884,10846.888558,5795464.2672,46.255034,-88.08997243,43.38962652,5,4.306964981,437.7,4,4030107,50,"Region_5",33.39,6040,569,7,545,-0.829774735349134,20.785714,5.476993464,"Northern Lakes and Forests","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","PLNLOW NATURAL","MI","8/24/2007",0.670448067903962,0.431777081940147,-1.21087561051226,-0.0784064917300982,-0.0617264104959993,-0.902487116642156,1.11910494700166,0.0908493207089628,-1.58386021424628,0.0366503451611571,-0.612454658894753,-0.48682672976569
"NLA06608-2082",11,10.9230769230769,1.80761308595881,-0.592606846843737,0.0669014084507042,21,1.09731994879329,8045.866994,841665.16599,42.151396,-122.6008217,256.4942382,21.8,16.84668638,684.22,17,17100308,78,"Region_10",118.4,3070,496,17,12131,-0.185957181535887,21.382609,6.547712418,"Klamath Mountains","II","Western Forested Mountains","II","WMTNS MAN-MADE","OR","9/4/2007",-0.391402065340165,-0.195455483649486,0.0722653366268296,-0.312318207667922,-0.191951072717103,-0.338044261239751,0.302800163286033,-0.718796948521907,0.747122323100184,0.136143480047321,1.56397122013032,-0.32188491762166
"NLA06608-2086",12,50.5714285714286,1.35880832717667,-0.138445554251127,0.559322033898305,23,1.55471491969125,2234.901467,868596.51633,44.762044,-71.95362413,12.54777784,5.3,1.737691038,594.9,1,1110000,58,"Region_1",167,2780,276,5,7325,0.221355964754126,20.316667,5.095294118,"Northeastern Highlands","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","EHIGH NATURAL","VT","8/29/2007",-0.374068357474124,0.00289007662102084,1.2086039042353,-0.0784064917300982,-0.747901134130692,-1.11652821451279,0.822116060789085,-0.837513268685572,0.368129719200966,-0.0435582169228407,-1.4929607121311,-0.48682672976569
"NLA06608-2087",16,7.9152459814905,1.58780023699488,-0.554760072461019,0.04,19,0.83383016104691,108325.1088,3219793.2837,45.557154,-97.41707065,24.53417975,4,2.043574605,556.59,10,10160010,46,"Region_8",963.7,16740,2859,197,34366,1.27248666485739,25.175,5.499738562,"Northern Glaciated Plains","VI","Corn Belt and Northern Great Plains","VI","PLNLOW NATURAL","SD","7/25/2007",0.346981888638511,-0.413667219781573,-0.166558568962363,0.69496602046179,1.46937963454602,1.22047550543009,0.980281107652411,1.31047213949375,1.52941969533341,0.709913999684887,-0.561941274724392,-0.343457559402743
